0.3369763/0.7153054/1.730165/0.290283/0.5348896/1.863552/0.09217064/0.4498834/1.945475/-0.268951/0.4557201/1.967005/132.2175/126.9773;
0.3221661/0.7639671/1.700377/0.3075114/0.5578921/1.850406/0.09275097/0.4531416/1.944935/-0.2698464/0.4562516/1.967359/126.3807/121.869;
0.2949869/0.782512/1.685942/0.3055704/0.5769571/1.837661/0.09331054/0.4539881/1.945135/-0.2704673/0.4563249/1.967853/125.0581/117.6163;
0.2949869/0.782512/1.685942/0.3055704/0.5769571/1.837661/0.09331054/0.4539881/1.945135/-0.2704673/0.4563249/1.967853/125.0581/117.6163;
0.2949869/0.782512/1.685942/0.3055704/0.5769571/1.837661/0.09331054/0.4539881/1.945135/-0.2704673/0.4563249/1.967853/125.0581/117.6163;
0.2571998/0.7945542/1.683688/0.2961265/0.5830357/1.833686/0.09350234/0.4548879/1.945361/-0.2711026/0.4561775/1.968429/121.2426/112.9139;
0.2371818/0.7999995/1.682881/0.287795/0.5897421/1.827199/0.09354036/0.4552662/1.945443/-0.2713535/0.4560688/1.968621/121.1261/110.4146;
0.2371818/0.7999995/1.682881/0.287795/0.5897421/1.827199/0.09354036/0.4552662/1.945443/-0.2713535/0.4560688/1.968621/121.1261/110.4146;
0.2371818/0.7999995/1.682881/0.287795/0.5897421/1.827199/0.09354036/0.4552662/1.945443/-0.2713535/0.4560688/1.968621/121.1261/110.4146;
0.2211622/0.8003445/1.682096/0.2820883/0.5926828/1.823991/0.09385135/0.4568728/1.945847/-0.2717347/0.4559806/1.968926/120.1011/108.6722;
0.2116024/0.7993652/1.683986/0.2757573/0.5936015/1.820491/0.09394584/0.457297/1.945869/-0.2721817/0.4558099/1.969093/120.3919/107.6473;
0.2116024/0.7993652/1.683986/0.2757573/0.5936015/1.820491/0.09394584/0.457297/1.945869/-0.2721817/0.4558099/1.969093/120.3919/107.6473;
0.2116024/0.7993652/1.683986/0.2757573/0.5936015/1.820491/0.09394584/0.457297/1.945869/-0.2721817/0.4558099/1.969093/120.3919/107.6473;
0.2040733/0.8000334/1.684158/0.2705712/0.5937846/1.81752/0.09417163/0.4618655/1.947448/-0.2737673/0.4551671/1.969113/120.274/107.2648;
0.2022429/0.7987117/1.68204/0.2679807/0.5918637/1.814731/0.09391879/0.4610119/1.947592/-0.273964/0.4552368/1.96907/120.8263/106.9132;
0.2022429/0.7987117/1.68204/0.2679807/0.5918637/1.814731/0.09391879/0.4610119/1.947592/-0.273964/0.4552368/1.96907/120.8263/106.9132;
0.2054634/0.7952404/1.678084/0.2661991/0.5869536/1.812468/0.09224801/0.4583931/1.946494/-0.2739886/0.455451/1.968924/121.8028/107.2563;
0.2054634/0.7952404/1.678084/0.2661991/0.5869536/1.812468/0.09224801/0.4583931/1.946494/-0.2739886/0.455451/1.968924/121.8028/107.2563;
0.2203592/0.7833524/1.663601/0.2647463/0.5701877/1.81221/0.09106062/0.4570379/1.945965/-0.2737606/0.4552676/1.967592/123.9159/109.0942;
0.2203592/0.7833524/1.663601/0.2647463/0.5701877/1.81221/0.09106062/0.4570379/1.945965/-0.2737606/0.4552676/1.967592/123.9159/109.0942;
0.2380682/0.7734016/1.652572/0.2674834/0.5622383/1.810529/0.09103469/0.4565172/1.946445/-0.273836/0.4556065/1.967124/126.1638/111.0832;
0.2380682/0.7734016/1.652572/0.2674834/0.5622383/1.810529/0.09103469/0.4565172/1.946445/-0.273836/0.4556065/1.967124/126.1638/111.0832;
0.2688008/0.7575471/1.639725/0.2734522/0.5517583/1.808401/0.0905464/0.4555017/1.946406/-0.2737179/0.4560213/1.966545/129.687/114.6729;
