Trajectories
200
,,,,,,,,,,,,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
523,0,753.092,206.46,-79.6232,493.809,209.139,-75.6667,177.154,70.7171,28.1833,-94.8313,78.5187,23.4292
524,0,753.029,206.479,-79.5212,493.763,209.282,-75.5894,177.079,70.802,28.2138,-94.9391,78.5561,23.4643
525,0,753.02,206.566,-79.5186,493.65,209.38,-75.4669,176.996,70.8178,28.2077,-95.0633,78.6165,23.5275
526,0,753.039,206.654,-79.5339,493.585,209.486,-75.3623,176.9,70.8402,28.3545,-95.178,78.6573,23.5481
527,0,752.996,206.765,-79.514,493.541,209.63,-75.2971,176.84,70.8928,28.43,-95.2799,78.7478,23.5443
528,0,753.003,206.886,-79.5286,493.458,209.722,-75.1036,176.835,70.9987,28.4318,-95.3917,78.7485,23.692
529,0,753.007,206.985,-79.5813,493.422,209.942,-74.9941,176.779,71.0377,28.4515,-95.4983,78.8083,23.752
530,0,752.959,207.084,-79.4749,493.366,210.059,-74.9192,176.707,71.126,28.4489,-95.568,78.8976,23.7467
531,0,752.968,207.216,-79.498,493.318,210.222,-74.8638,176.662,71.231,28.5214,-95.7028,78.9103,23.8108
532,0,752.937,207.401,-79.3989,493.275,210.416,-74.7832,176.648,71.2923,28.5087,-95.7502,78.9561,23.8911
533,0,752.946,207.484,-79.361,493.229,210.563,-74.716,176.621,71.335,28.5979,-95.8526,79.0208,23.9256
534,0,752.899,207.633,-79.3108,493.136,210.745,-74.5485,176.574,71.4438,28.6526,-95.9246,79.0845,23.9134
535,0,752.911,207.7,-79.2845,493.125,210.958,-74.4165,176.591,71.5473,28.6721,-96.0346,79.1093,24.0655
536,0,752.945,207.822,-79.2985,493.083,211.153,-74.3279,176.545,71.6274,28.7269,-96.0812,79.1797,24.1733
537,0,752.9,207.887,-79.1606,493.037,211.32,-74.2735,176.555,71.7038,28.736,-96.1531,79.2434,24.2043
538,0,752.919,208.047,-79.0496,493.016,211.456,-74.1864,176.508,71.7844,28.788,-96.1867,79.248,24.1984
539,0,752.935,208.134,-79.0385,492.972,211.646,-74.0904,176.498,71.8267,28.933,-96.2294,79.2955,24.2581
540,0,752.903,208.183,-78.856,492.936,211.747,-73.9662,176.51,71.9,28.962,-96.3027,79.3582,24.2942
541,0,752.907,208.257,-78.7904,492.971,211.892,-73.8692,176.462,71.982,29.0075,-96.3164,79.4055,24.3569
542,0,752.926,208.324,-78.7793,492.987,212.001,-73.6653,176.441,72.0805,29.1058,-96.3705,79.4297,24.45
543,0,753.008,208.397,-78.8487,493.013,212.139,-73.6138,176.428,72.1402,29.0998,-96.4075,79.5272,24.5518
544,0,752.951,208.42,-78.7075,492.991,212.227,-73.4495,176.403,72.216,29.1601,-96.4014,79.5554,24.5771
545,0,752.982,208.523,-78.6151,492.975,212.314,-73.4443,176.346,72.2633,29.2604,-96.4511,79.6043,24.6265
546,0,752.986,208.533,-78.5076,492.943,212.391,-73.3854,176.375,72.3065,29.3325,-96.5003,79.6284,24.7245
547,0,753.062,208.596,-78.5992,492.965,212.482,-73.2655,176.353,72.3803,29.4108,-96.5133,79.6987,24.8105
548,0,753.072,208.627,-78.6137,492.955,212.521,-73.1228,176.317,72.4108,29.4678,-96.5599,79.7235,24.9076
549,0,753.1,208.655,-78.5717,492.977,212.609,-72.993,176.275,72.5105,29.5537,-96.5822,79.8008,24.9181
550,0,753.101,208.637,-78.4898,493,212.676,-72.9046,176.273,72.5127,29.5658,-96.5929,79.8753,24.9788
551,0,753.175,208.629,-78.5021,492.966,212.727,-72.8143,176.268,72.5752,29.6964,-96.616,79.9133,25.1613
552,0,753.179,208.673,-78.5008,492.97,212.701,-72.7507,176.237,72.6164,29.8289,-96.6249,79.956,25.298
553,0,753.177,208.675,-78.4949,492.947,212.758,-72.5544,176.247,72.6694,29.8389,-96.6445,80.0024,25.3628
554,0,753.18,208.639,-78.4111,492.945,212.734,-72.4762,176.23,72.682,29.9675,-96.6613,80.0825,25.3993
555,0,753.255,208.608,-78.454,493.061,212.78,-72.4829,176.181,72.7329,30.0512,-96.7121,80.1333,25.4582
556,0,753.312,208.559,-78.5262,493.08,212.796,-72.3976,176.19,72.8113,30.0551,-96.7063,80.1581,25.4815
557,0,753.329,208.548,-78.4942,493.108,212.745,-72.2603,176.192,72.8144,30.0441,-96.7164,80.2298,25.5491
558,0,753.324,208.565,-78.4885,493.089,212.724,-72.2193,176.144,72.8917,30.0997,-96.7391,80.2849,25.5494
559,0,753.39,208.533,-78.5967,493.12,212.651,-72.1465,176.147,72.916,30.133,-96.7298,80.2946,25.7043
560,0,753.382,208.495,-78.6141,493.194,212.645,-72.1765,176.123,72.9666,30.2016,-96.7293,80.316,25.7464
561,0,753.444,208.478,-78.7172,493.232,212.623,-72.0936,176.129,73.0123,30.2398,-96.7178,80.3672,25.7263
562,0,753.436,208.423,-78.7147,493.304,212.597,-72.1008,176.073,73.0462,30.2715,-96.7323,80.4166,25.8133
563,0,753.512,208.373,-78.7481,493.327,212.536,-71.9882,176.078,73.0915,30.2993,-96.7542,80.4942,25.8325
564,0,753.502,208.311,-78.7816,493.37,212.513,-72.0641,176.053,73.1442,30.37,-96.7543,80.4964,25.8256
565,0,753.5,208.309,-78.7867,493.385,212.473,-72.0491,176.027,73.1711,30.3739,-96.7465,80.5212,25.835
566,0,753.483,208.248,-78.8027,493.382,212.423,-72.0585,175.996,73.1921,30.4599,-96.7651,80.5418,25.8848
567,0,753.483,208.245,-78.8039,493.376,212.371,-71.9678,175.963,73.2824,30.3975,-96.7595,80.5933,25.917
568,0,753.531,208.188,-78.954,493.446,212.365,-71.9856,175.97,73.3111,30.3897,-96.7476,80.6446,25.9058
569,0,753.542,208.17,-79.0412,493.455,212.349,-71.9962,175.916,73.3653,30.4315,-96.7791,80.6751,25.9084
570,0,753.526,208.111,-79.0098,493.451,212.321,-72.027,175.912,73.3661,30.4422,-96.7369,80.7481,25.9033
571,0,753.521,208.105,-78.9842,493.509,212.259,-72.0891,175.864,73.4212,30.4934,-96.7891,80.7485,25.976
572,0,753.521,208.106,-78.9821,493.514,212.239,-72.0975,175.84,73.4568,30.4429,-96.7847,80.7709,26.0086
573,0,753.522,208.085,-79.0257,493.507,212.187,-71.997,175.848,73.4814,30.444,-96.7797,80.7961,25.9808
574,0,753.511,208.097,-79.0874,493.492,212.171,-72.0682,175.788,73.4827,30.5079,-96.7951,80.8454,26.0658
575,0,753.508,208.041,-79.1359,493.496,212.177,-72.097,175.79,73.5344,30.5079,-96.8285,80.8474,26.0901
576,0,753.495,208.054,-79.134,493.505,212.161,-72.0262,175.798,73.5605,30.5147,-96.8179,80.9231,26.082
577,0,753.493,208.055,-79.1264,493.493,212.126,-72.0983,175.783,73.5939,30.4764,-96.817,80.9265,26.0756
578,0,753.492,208.073,-79.1411,493.457,212.105,-72.1415,175.737,73.5634,30.5641,-96.839,80.92,26.1488
579,0,753.48,208.086,-79.196,493.478,212.115,-72.1141,175.725,73.6247,30.5179,-96.8288,80.9675,26.1544
580,0,753.479,208.104,-79.2784,493.406,212.094,-72.0513,175.703,73.6345,30.478,-96.8606,81,26.1565
581,0,753.483,208.085,-79.3367,493.4,212.091,-72.0337,175.702,73.6341,30.4746,-96.8537,81.0251,26.1702
582,0,753.485,208.066,-79.3251,493.417,212.126,-72.0584,175.704,73.6556,30.483,-96.8537,81.052,26.1805
583,0,753.482,208.057,-79.4203,493.422,212.156,-72.0381,175.703,73.634,30.4805,-96.8502,81.0772,26.1549
584,0,753.487,208.061,-79.4512,493.42,212.156,-72.028,175.642,73.6564,30.5473,-96.8664,81.1155,26.0865
585,0,753.408,208.09,-79.3244,493.418,212.175,-72.0387,175.637,73.6572,30.5601,-96.9219,81.1166,26.1495
586,0,753.395,208.101,-79.3425,493.418,212.176,-72.0437,175.646,73.6797,30.5749,-96.9252,81.1146,26.1744
587,0,753.4,208.104,-79.3707,493.396,212.213,-72.0462,175.627,73.6915,30.5096,-96.92,81.165,26.1537
588,0,753.466,208.113,-79.4562,493.418,212.224,-72.0185,175.608,73.6799,30.6323,-96.9189,81.1672,26.143
589,0,753.41,208.09,-79.3879,493.386,212.274,-71.9199,175.569,73.7213,30.5656,-96.9434,81.1944,26.1604
590,0,753.417,208.125,-79.366,493.431,212.283,-71.9755,175.568,73.7268,30.5332,-96.9674,81.1906,26.2386
591,0,753.483,208.154,-79.4697,493.387,212.277,-71.9285,175.57,73.7257,30.5318,-96.9683,81.1884,26.2549
592,0,753.411,208.205,-79.4536,493.381,212.273,-71.9074,175.568,73.7263,30.5337,-96.9677,81.1889,26.2496
593,0,753.432,208.254,-79.3621,493.382,212.273,-71.9086,175.506,73.728,30.5921,-96.9669,81.1886,26.2462
594,0,753.496,208.26,-79.4167,493.382,212.273,-71.9121,175.497,73.6954,30.6331,-97.0242,81.2045,26.1739
595,0,753.488,208.291,-79.5667,493.408,212.318,-71.8302,175.505,73.7242,30.6139,-97.0261,81.207,26.1579
596,0,753.505,208.286,-79.5558,493.407,212.318,-71.8094,175.506,73.7275,30.5975,-97.0251,81.2062,26.1624
597,0,753.519,208.323,-79.5476,493.406,212.317,-71.8137,175.506,73.7268,30.6016,-97.033,81.1808,26.1512
598,0,753.505,208.361,-79.5071,493.406,212.318,-71.8216,175.5,73.6949,30.631,-97.0374,81.1297,26.1695
599,0,753.503,208.361,-79.495,493.431,212.353,-71.7637,175.5,73.6929,30.6386,-97.0367,81.127,26.1738
600,0,753.503,208.36,-79.4971,493.406,212.364,-71.783,175.499,73.6945,30.6328,-97.036,81.1274,26.1718
601,0,753.52,208.401,-79.5208,493.406,212.365,-71.7949,175.493,73.6715,30.6141,-97.0366,81.1282,26.1712
602,0,753.534,208.409,-79.5469,493.424,212.426,-71.7832,175.516,73.667,30.6266,-97.0129,81.1006,26.1547
603,0,753.535,208.409,-79.555,493.471,212.436,-71.7001,175.494,73.6705,30.6158,-97.0116,81.0997,26.1513
604,0,753.534,208.408,-79.5529,493.455,212.418,-71.6618,175.492,73.6714,30.6118,-96.9909,81.0628,26.2535
605,0,753.523,208.404,-79.531,493.378,212.418,-71.6191,175.492,73.6494,30.6023,-96.9911,81.0332,26.2722
606,0,753.52,208.425,-79.4842,493.397,212.406,-71.5765,175.51,73.613,30.6431,-96.9906,81.0328,26.2632
607,0,753.52,208.402,-79.5128,493.4,212.405,-71.572,175.511,73.6106,30.6548,-96.9983,81.0087,26.2445
608,0,753.522,208.403,-79.5285,493.402,212.432,-71.5454,175.51,73.6115,30.6524,-96.9991,81.0087,26.2438
609,0,753.533,208.408,-79.5493,493.449,212.44,-71.4544,175.523,73.5781,30.6971,-96.9477,80.9856,26.1938
610,0,753.601,208.397,-79.6145,493.434,212.356,-71.4358,175.525,73.5746,30.7128,-96.953,80.9606,26.1687
611,0,753.605,208.418,-79.6535,493.432,212.353,-71.4402,175.519,73.5445,30.7336,-96.954,80.9337,26.1615
612,0,753.589,208.454,-79.6637,493.418,212.32,-71.4252,175.518,73.543,30.7376,-96.9539,80.933,26.163
613,0,753.589,208.432,-79.7002,493.466,212.328,-71.4981,175.511,73.5213,30.7158,-96.9547,80.9341,26.1658
614,0,753.591,208.432,-79.7094,493.472,212.332,-71.5236,175.512,73.4977,30.7048,-96.9399,80.9136,26.0787
615,0,753.591,208.432,-79.7034,493.486,212.366,-71.5388,175.511,73.4978,30.7045,-96.8983,80.9363,26.0687
616,0,753.603,208.42,-79.6521,493.487,212.368,-71.5414,175.517,73.5288,30.6827,-96.8972,80.9368,26.0754
617,0,753.588,208.429,-79.684,493.494,212.295,-71.5132,175.512,73.4993,30.7029,-96.906,80.9112,26.0643
618,0,753.59,208.432,-79.7061,493.467,212.255,-71.5659,175.511,73.4974,30.7082,-96.9096,80.8594,26.0805
619,0,753.589,208.448,-79.7754,493.479,212.258,-71.5007,175.486,73.4777,30.6662,-96.9096,80.8573,26.0863
620,0,753.594,208.435,-79.7283,493.484,212.193,-71.4316,175.423,73.48,30.7137,-96.9096,80.8583,26.0852
621,0,753.589,208.425,-79.8076,493.483,212.188,-71.4188,175.42,73.4789,30.7307,-96.878,80.8559,26.0819
622,0,753.579,208.347,-79.8427,493.509,212.18,-71.3878,175.423,73.478,30.7326,-96.8856,80.8628,26.0099
623,0,753.577,208.365,-79.7976,493.509,212.178,-71.3818,175.416,73.4557,30.7109,-96.9165,80.8352,26.0532
624,0,753.574,208.365,-79.779,493.51,212.159,-71.3771,175.415,73.4554,30.706,-96.8954,80.8368,25.9987
625,0,753.573,208.384,-79.7978,493.495,212.123,-71.3569,175.394,73.4679,30.6366,-96.8654,80.8115,26.0047
626,0,753.64,208.375,-79.8725,493.5,212.079,-71.312,175.37,73.4744,30.6042,-96.8647,80.8096,26.0127
627,0,753.647,208.377,-79.8968,493.499,212.076,-71.3015,175.33,73.4725,30.6802,-96.8648,80.8094,26.0134
628,0,753.645,208.377,-79.8915,493.501,212.104,-71.2742,175.328,73.47,30.7033,-96.8617,80.8349,25.9867
629,0,753.66,208.417,-79.9035,493.502,212.104,-71.2652,175.331,73.4689,30.7014,-96.8615,80.8366,25.9799
630,0,753.662,208.42,-79.91,493.526,212.093,-71.2318,175.33,73.4697,30.6999,-96.8616,80.836,25.9817
631,0,753.66,208.438,-79.9268,493.523,212.065,-71.2572,175.306,73.4747,30.6802,-96.8616,80.8358,25.9829
632,0,753.66,208.461,-79.8922,493.524,212.065,-71.2701,175.305,73.4755,30.6757,-96.8394,80.8145,25.9039
633,0,753.658,208.46,-79.8785,493.526,212.092,-71.2389,175.305,73.4752,30.6769,-96.8378,80.8152,25.8861
634,0,753.659,208.438,-79.9188,493.517,212.015,-71.1675,175.3,73.4433,30.7041,-96.8052,80.8113,25.886
635,0,753.661,208.439,-79.9336,493.529,212.043,-71.1701,175.306,73.4722,30.6888,-96.8049,80.8379,25.8959
636,0,753.662,208.42,-79.9158,493.534,212.075,-71.1501,175.307,73.4745,30.6786,-96.8058,80.839,25.8977
637,0,753.66,208.437,-79.9198,493.541,212.002,-71.1187,175.287,73.4853,30.6116,-96.8058,80.8386,25.8972
638,0,753.66,208.461,-79.8888,493.539,211.997,-71.1137,175.262,73.4433,30.7613,-96.8093,80.7875,25.9158
639,0,753.724,208.446,-79.997,493.539,211.999,-71.1175,175.217,73.4508,30.7288,-96.8101,80.7856,25.9232
640,0,753.732,208.472,-80.0004,493.539,212,-71.1196,175.266,73.4631,30.8007,-96.8093,80.786,25.9202
641,0,753.728,208.472,-79.9839,493.55,212.01,-71.0176,175.23,73.508,30.7125,-96.8054,80.8107,25.8922
642,0,753.728,208.448,-80.0129,493.562,212.041,-71.0088,175.23,73.5343,30.6898,-96.8055,80.8388,25.8932
643,0,753.745,208.512,-80.0067,493.588,212.033,-70.9879,175.256,73.5545,30.7351,-96.8058,80.8392,25.8963
644,0,753.747,208.493,-80.0427,493.589,212.031,-70.9828,175.257,73.5532,30.7485,-96.8058,80.8385,25.8972
645,0,753.763,208.574,-80.0515,493.587,212.032,-70.9881,175.262,73.5767,30.7647,-96.8051,80.8379,25.8967
646,0,753.763,208.578,-80.0531,493.587,212.032,-70.9903,175.262,73.5775,30.7664,-96.8057,80.8385,25.8969
647,0,753.762,208.598,-80.0108,493.596,212.016,-70.9195,175.225,73.5739,30.8424,-96.8059,80.8386,25.8986
648,0,753.76,208.597,-79.9971,493.585,212.029,-70.9697,175.221,73.5728,30.8576,-96.8058,80.8385,25.8973
649,0,753.823,208.621,-80.1413,493.598,212.044,-70.8869,175.236,73.6492,30.8554,-96.7807,80.8258,25.9717
650,0,753.833,208.629,-80.1961,493.596,212.04,-70.8587,175.232,73.6207,30.8773,-96.7802,80.8235,25.9889
651,0,753.831,208.628,-80.1927,493.594,212.06,-70.8696,175.231,73.6173,30.8849,-96.8056,80.8369,25.9095
652,0,753.829,208.626,-80.1818,493.593,212.036,-70.9108,175.213,73.6458,30.8836,-96.8105,80.8153,25.9176
653,0,753.829,208.626,-80.1786,493.587,212.077,-70.9614,175.18,73.6764,30.9293,-96.8419,80.8156,25.931
654,0,753.829,208.625,-80.182,493.597,212.065,-70.8984,175.185,73.7208,30.9667,-96.8387,80.8139,25.8977
655,0,753.829,208.626,-80.1775,493.611,212.121,-70.8634,175.168,73.7569,30.9304,-96.8606,80.8365,25.9694
656,0,753.846,208.667,-80.1965,493.612,212.124,-70.8628,175.149,73.7697,30.8484,-96.8623,80.8357,25.9893
657,0,753.848,208.67,-80.2061,493.577,212.148,-70.8099,175.149,73.7713,30.8329,-96.8618,80.8355,25.9858
658,0,753.787,208.713,-80.1989,493.573,212.194,-70.7734,175.118,73.7908,30.9349,-96.8609,80.8352,25.9824
659,0,753.793,208.744,-80.1205,493.573,212.195,-70.7725,175.115,73.7888,30.9617,-96.8932,80.8384,25.9847
660,0,753.857,208.75,-80.1759,493.576,212.221,-70.7447,175.085,73.7929,30.9262,-96.8946,80.8386,25.9858
661,0,753.867,208.737,-80.1422,493.583,212.205,-70.6681,175.091,73.8171,30.9341,-96.9484,80.8366,26.0616
662,0,753.845,208.69,-80.1485,493.555,212.201,-70.5387,175.092,73.8172,30.9396,-96.945,80.872,26.0101
663,0,753.845,208.688,-80.1537,493.55,212.197,-70.5119,175.047,73.7919,30.9943,-96.9743,80.8511,25.9829
664,0,753.844,208.709,-80.1699,493.552,212.199,-70.5228,175,73.8049,30.9255,-96.9754,80.8497,25.9836
665,0,753.847,208.694,-80.1103,493.516,212.155,-70.5387,174.995,73.7546,30.9213,-96.9795,80.8256,26.0148
666,0,753.858,208.747,-80.1764,493.537,212.142,-70.5046,174.994,73.7521,30.9264,-97.0363,80.8391,25.9498
667,0,753.866,208.739,-80.1438,493.549,212.152,-70.3927,174.991,73.72,30.9576,-97.0337,80.8664,25.9032
668,0,753.862,208.756,-80.0812,493.558,212.158,-70.4215,174.959,73.6999,30.9292,-97.0368,80.8432,25.9275
669,0,753.858,208.749,-80.1697,493.562,212.161,-70.4412,174.943,73.7439,30.8262,-97.0872,80.863,25.9869
670,0,753.865,208.734,-80.1944,493.562,212.161,-70.4427,174.943,73.7265,30.7966,-97.089,80.8629,25.9991
671,0,753.863,208.752,-80.2061,493.611,212.17,-70.5222,174.931,73.6697,30.8094,-97.1214,80.8512,25.9045
672,0,753.862,208.775,-80.1666,493.576,212.118,-70.4112,174.931,73.667,30.8175,-97.1215,80.8263,25.8742
673,0,753.862,208.758,-80.085,493.567,212.11,-70.3647,174.867,73.6711,30.873,-97.1566,80.8033,25.9073
674,0,753.876,208.795,-80.0842,493.568,212.111,-70.368,174.86,73.6375,30.9159,-97.159,80.8026,25.9206
675,0,753.859,208.774,-80.1424,493.57,212.112,-70.3718,174.859,73.6445,30.8725,-97.205,80.8363,25.926
676,0,753.861,208.774,-80.1594,493.546,212.123,-70.4069,174.86,73.6472,30.856,-97.2386,80.8404,25.9274
677,0,753.862,208.753,-80.1963,493.577,212.072,-70.3425,174.855,73.6151,30.8836,-97.2389,80.84,25.9274
678,0,753.862,208.775,-80.1684,493.53,212.084,-70.3734,174.834,73.6239,30.8289,-97.2389,80.8405,25.9254
679,0,753.862,208.758,-80.0872,493.527,212.062,-70.4213,174.831,73.6059,30.8012,-97.2394,80.8149,25.9193
680,0,753.857,208.77,-80.1338,493.481,212.032,-70.3443,174.796,73.5548,30.7918,-97.2635,80.826,25.8421
681,0,753.861,208.775,-80.1603,493.525,212.037,-70.3935,174.795,73.553,30.7944,-97.2649,80.8294,25.8267
682,0,753.862,208.753,-80.1983,493.547,212.077,-70.44,174.801,73.5848,30.7728,-97.2632,80.8274,25.832
683,0,753.865,208.734,-80.1907,493.532,212.018,-70.456,174.797,73.5549,30.7925,-97.2638,80.8277,25.8331
684,0,753.863,208.732,-80.1814,493.529,212.014,-70.4501,174.796,73.5521,30.8013,-97.3033,80.8053,25.8209
685,0,753.783,208.755,-80.1672,493.516,211.96,-70.4217,174.788,73.5089,30.7708,-97.274,80.8029,25.8183
686,0,753.779,208.756,-80.1612,493.512,211.93,-70.4438,174.784,73.4754,30.7933,-97.3072,80.7807,25.8471
687,0,753.845,208.763,-80.2416,493.512,211.952,-70.4602,174.783,73.4748,30.7992,-97.3093,80.7794,25.8547
688,0,753.853,208.767,-80.2728,493.515,211.959,-70.4255,174.787,73.5074,30.7712,-97.3079,80.7532,25.8436
689,0,753.834,208.723,-80.2966,493.513,211.931,-70.4411,174.813,73.5044,30.7826,-97.3076,80.7785,25.8481
690,0,753.833,208.721,-80.2963,493.538,211.92,-70.4149,174.797,73.5299,30.7928,-97.3079,80.7799,25.8495
691,0,753.848,208.781,-80.3327,493.513,211.93,-70.442,174.807,73.4719,30.8162,-97.3079,80.7794,25.8495
692,0,753.851,208.786,-80.3485,493.513,211.932,-70.4548,174.807,73.4692,30.8187,-97.3078,80.7794,25.8494
693,0,753.851,208.784,-80.3454,493.513,211.932,-70.4551,174.807,73.4706,30.8158,-97.3042,80.8042,25.8233
694,0,753.848,208.803,-80.356,493.513,211.932,-70.4532,174.819,73.5254,30.8082,-97.3039,80.8058,25.8167
695,0,753.867,208.826,-80.3684,493.514,211.931,-70.4513,174.833,73.4933,30.8555,-97.2962,80.8303,25.8327
696,0,753.852,208.787,-80.3476,493.528,211.966,-70.4717,174.815,73.5001,30.8013,-97.3188,80.8263,25.9099
697,0,753.784,208.775,-80.2566,493.516,211.934,-70.4565,174.813,73.5036,30.7835,-97.3197,80.8236,25.9282
698,0,753.828,208.791,-80.3573,493.513,211.931,-70.4505,174.808,73.4713,30.8122,-97.3198,80.8247,25.9216
699,0,753.788,208.779,-80.2881,493.499,211.896,-70.4285,174.827,73.4589,30.885,-97.3196,80.8251,25.9179
700,0,753.779,208.773,-80.2402,493.495,211.868,-70.4531,174.808,73.4683,30.8327,-97.2969,80.8296,25.8444
701,0,753.779,208.772,-80.2363,493.499,211.895,-70.4312,174.827,73.4605,30.8772,-97.2955,80.8312,25.8278
702,0,753.828,208.74,-80.2974,493.535,211.893,-70.44,174.809,73.468,30.832,-97.2877,80.8502,25.9112
703,0,753.851,208.782,-80.3405,493.538,211.893,-70.4464,174.813,73.5024,30.7888,-97.2944,80.8387,26.0086
704,0,753.852,208.786,-80.3472,493.538,211.92,-70.4134,174.812,73.5051,30.7791,-97.2724,80.8411,25.948
705,0,753.85,208.784,-80.3436,493.496,211.87,-70.452,174.827,73.4613,30.8753,-97.2934,80.8393,25.9966
706,0,753.85,208.784,-80.3419,493.496,211.868,-70.4632,174.839,73.5111,30.8947,-97.2638,80.8351,26.0127
707,0,753.85,208.784,-80.342,493.535,211.893,-70.4521,174.84,73.5369,30.8921,-97.2819,80.8871,26.0007
708,0,753.85,208.784,-80.3423,493.514,211.931,-70.4522,174.816,73.5419,30.8727,-97.2913,80.865,25.9811
709,0,753.85,208.784,-80.3424,493.514,211.933,-70.4493,174.853,73.5908,30.8805,-97.2515,80.8857,25.9906
710,0,753.85,208.784,-80.3389,493.552,211.955,-70.4373,174.855,73.5921,30.8832,-97.2815,80.8889,25.9965
711,0,753.802,208.817,-80.284,493.553,211.956,-70.4379,174.792,73.6155,30.9495,-97.2836,80.8889,25.9973
712,0,753.782,208.847,-80.3265,493.516,211.958,-70.4204,174.794,73.6386,30.9813,-97.2754,80.9401,26.0183
713,0,753.787,208.831,-80.3369,493.537,211.947,-70.3799,174.796,73.639,30.9803,-97.2754,80.9418,26.0219
714,0,753.768,208.829,-80.2855,493.538,211.945,-70.3716,174.796,73.6389,30.9765,-97.2761,80.9416,26.0228
715,0,753.783,208.827,-80.313,493.528,212.011,-70.4376,174.798,73.6381,30.9794,-97.2639,80.9907,26.0086
716,0,753.786,208.852,-80.2882,493.53,212.018,-70.4567,174.811,73.7141,30.9788,-97.2321,81.0168,26.0094
717,0,753.799,208.818,-80.2688,493.53,212.016,-70.4521,174.81,73.7183,30.9725,-97.2626,81.0191,26.0131
718,0,753.783,208.868,-80.2901,493.529,212.015,-70.4518,174.809,73.7173,30.9738,-97.2645,81.0188,26.0144
719,0,753.848,208.88,-80.381,493.552,212.004,-70.4185,174.809,73.7171,30.975,-97.2391,81.006,26.0891
720,0,753.791,208.875,-80.3319,493.531,212.039,-70.412,174.81,73.7168,30.9733,-97.2525,81.0668,26.021
721,0,753.846,208.878,-80.3745,493.529,212.042,-70.4155,174.789,73.728,30.9082,-97.2524,81.0713,25.9938
722,0,753.856,208.863,-80.3836,493.544,212.096,-70.4423,174.798,73.7775,30.9378,-97.2479,81.1205,25.979
723,0,753.853,208.88,-80.3918,493.546,212.1,-70.4521,174.779,73.8112,30.8879,-97.2158,81.1354,26.0649
724,0,753.852,208.882,-80.3937,493.547,212.125,-70.4184,174.741,73.8101,30.9497,-97.2152,81.1328,26.0861
725,0,753.852,208.881,-80.3962,493.545,212.124,-70.4126,174.764,73.82,31.0559,-97.2382,81.1284,26.1549
726,0,753.852,208.881,-80.3966,493.496,212.114,-70.3354,174.746,73.829,31.0074,-97.2647,81.14,26.0936
727,0,753.788,208.873,-80.3178,493.49,212.111,-70.3126,174.745,73.8321,30.9826,-97.2318,81.155,26.1607
728,0,753.78,208.869,-80.288,493.492,212.111,-70.3179,174.733,73.8913,30.9596,-97.2271,81.204,26.1635
729,0,753.782,208.87,-80.2889,493.508,212.147,-70.3444,174.736,73.9147,30.9638,-97.252,81.2187,26.0805
730,0,753.783,208.871,-80.2945,493.51,212.15,-70.3503,174.697,73.9123,31.0382,-97.2202,81.233,26.151
731,0,753.801,208.912,-80.3211,493.509,212.148,-70.3501,174.694,73.9092,31.0622,-97.2192,81.2307,26.1761
732,0,753.802,208.937,-80.2915,493.496,212.14,-70.2956,174.701,73.9331,31.0748,-97.2447,81.2433,26.0993
733,0,753.799,208.935,-80.2769,493.491,212.111,-70.3113,174.708,73.9657,31.0463,-97.271,81.2823,26.2107
734,0,753.8,208.913,-80.3164,493.509,212.173,-70.3136,174.709,73.9894,31.0436,-97.2509,81.2857,26.1728
735,0,753.85,208.881,-80.3851,493.509,212.196,-70.321,174.708,73.9895,31.0463,-97.2481,81.2862,26.1498
736,0,753.855,208.881,-80.4032,493.509,212.196,-70.3196,174.71,73.9879,31.0513,-97.2483,81.2863,26.149
737,0,753.856,208.841,-80.4233,493.517,212.133,-70.2728,174.71,73.9877,31.0523,-97.2485,81.286,26.1514
738,0,753.853,208.88,-80.4024,493.492,212.109,-70.309,174.708,73.9887,31.0481,-97.2521,81.235,26.1707
739,0,753.852,208.882,-80.3946,493.492,212.112,-70.3248,174.683,73.9719,31.0259,-97.2777,81.2459,26.1029
740,0,753.852,208.881,-80.3947,493.543,212.123,-70.4046,174.686,74,30.9782,-97.2776,81.2485,26.0828
741,0,753.852,208.881,-80.396,493.498,212.116,-70.3473,174.664,74.007,30.9517,-97.2781,81.2751,26.0953
742,0,753.852,208.878,-80.4452,493.532,212.161,-70.2697,174.663,74.0066,30.9496,-97.2967,81.2952,26.1449
743,0,753.854,208.88,-80.4626,493.516,212.131,-70.2567,174.668,74.0381,30.926,-97.2978,81.2947,26.1549
744,0,753.854,208.883,-80.4067,493.509,212.172,-70.2984,174.677,74.0618,30.9431,-97.2973,81.2945,26.1517
745,0,753.804,208.913,-80.3315,493.51,212.176,-70.3181,174.67,74.0305,30.9742,-97.2893,81.3196,26.1639
746,0,753.798,208.935,-80.2744,493.51,212.175,-70.3174,174.637,74.0575,31.0287,-97.2892,81.3203,26.1665
747,0,753.799,208.912,-80.3093,493.508,212.195,-70.3211,174.634,74.0584,31.0374,-97.29,81.3205,26.1679
748,0,753.802,208.913,-80.3292,493.518,212.206,-70.2212,174.636,74.0803,31.0397,-97.2853,81.344,26.1393
