Trajectories
200
,,,,,,,,,,,,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
2581,0,-105.606,64.3625,31.6288,203.171,56.312,19.9343,516.558,164.192,67.0508,761.326,198.281,99.3687
2582,0,-105.719,64.3185,31.7228,203.247,56.3311,20.1103,516.431,164.251,67.4166,761.021,198.306,100.651
2583,0,-105.788,64.2408,31.8131,203.244,56.3924,20.2684,516.264,164.334,67.918,760.704,198.245,101.898
2584,0,-105.86,64.1348,31.8894,203.303,56.4788,20.3909,516.138,164.42,68.3907,760.444,198.202,103.098
2585,0,-105.957,64.0449,31.9327,203.298,56.5397,20.5865,515.987,164.535,68.9055,760.187,198.102,104.406
2586,0,-106.036,63.9305,31.8443,203.313,56.6378,20.6431,515.843,164.678,69.5332,759.948,198.064,105.765
2587,0,-106.101,63.8526,31.9021,203.32,56.7837,20.7716,515.649,164.882,70.1626,759.727,198.056,107.145
2588,0,-106.171,63.8169,31.8678,203.316,56.9333,20.8813,515.528,165.137,70.7819,759.496,198.051,108.498
2589,0,-106.296,63.7522,31.8224,203.357,57.0793,20.9628,515.393,165.406,71.5857,759.295,198.17,109.795
2590,0,-106.39,63.6865,31.8228,203.406,57.2366,20.9816,515.302,165.57,72.3639,759.168,198.38,111.075
2591,0,-106.456,63.647,31.7334,203.447,57.328,21.0624,515.167,165.727,73.1841,758.983,198.516,112.453
2592,0,-106.539,63.6099,31.7347,203.47,57.4837,21.0803,515.03,165.834,74.1313,758.86,198.643,113.944
2593,0,-106.668,63.5904,31.617,203.532,57.5753,21.1774,514.929,165.934,74.9438,758.612,198.76,115.451
2594,0,-106.756,63.5507,31.5688,203.581,57.6418,21.2235,514.799,165.96,75.8664,758.405,198.901,116.892
2595,0,-106.823,63.5,31.6617,203.643,57.6822,21.2492,514.695,166.081,76.6792,758.13,199,118.392
2596,0,-106.94,63.4873,31.7213,203.681,57.758,21.2632,514.597,166.142,77.5344,757.936,199.123,119.823
2597,0,-107.03,63.4459,31.703,203.736,57.8238,21.3474,514.448,166.217,78.3632,757.717,199.202,121.432
2598,0,-107.13,63.3875,31.6315,203.774,57.8248,21.2937,514.296,166.27,79.2948,757.448,199.279,123.054
2599,0,-107.275,63.3874,31.5337,203.786,57.8462,21.29,514.133,166.289,80.1597,757.182,199.338,124.601
2600,0,-107.369,63.3255,31.5255,203.743,57.8748,21.3751,513.971,166.331,80.9999,756.91,199.379,126.046
2601,0,-107.434,63.2841,31.4425,203.738,57.8745,21.3974,513.858,166.311,81.8635,756.651,199.406,127.454
2602,0,-107.526,63.248,31.4385,203.694,57.9235,21.4421,513.708,166.406,82.6935,756.379,199.396,128.961
2603,0,-107.617,63.2643,31.3814,203.69,57.9259,21.4505,513.513,166.386,83.4925,756.1,199.424,130.484
2604,0,-107.704,63.2246,31.3467,203.63,57.9255,21.5045,513.349,166.385,84.3019,755.842,199.421,131.975
2605,0,-107.737,63.2256,31.3516,203.556,57.8982,21.603,513.116,166.34,85.2321,755.557,199.436,133.388
2606,0,-107.785,63.2341,31.3514,203.486,57.9134,21.7852,512.935,166.301,86.0968,755.274,199.44,134.817
2607,0,-107.843,63.2496,31.2799,203.418,57.9146,21.8757,512.747,166.295,86.9254,754.988,199.475,136.275
2608,0,-107.874,63.2218,31.3204,203.443,57.9285,21.9199,512.572,166.263,87.7533,754.729,199.529,137.707
2609,0,-107.91,63.1987,31.3712,203.381,57.9589,21.9835,512.342,166.285,88.6076,754.404,199.59,139.132
2610,0,-107.965,63.1967,31.4551,203.33,57.931,22.0937,512.097,166.254,89.4828,754.061,199.6,140.606
2611,0,-107.989,63.1921,31.54,203.304,57.9297,22.1001,511.848,166.221,90.3343,753.732,199.663,142.124
2612,0,-107.989,63.1639,31.5397,203.219,57.8945,22.0474,511.61,166.188,91.2243,753.333,199.667,143.756
2613,0,-108.041,63.1618,31.6065,203.128,57.8808,22.05,511.291,166.212,92.1052,752.929,199.66,145.346
2614,0,-108.071,63.1352,31.7212,203.081,57.8962,21.9735,511.037,166.224,92.9227,752.602,199.705,146.813
2615,0,-108.068,63.1435,31.8979,203.001,57.9127,21.9408,510.747,166.292,93.8546,752.212,199.773,148.226
2616,0,-108.069,63.1421,31.9247,202.904,57.8951,21.9673,510.456,166.343,94.7543,751.885,199.869,149.734
2617,0,-108.065,63.1265,32.0577,202.859,57.8801,21.8872,510.196,166.388,95.5059,751.436,199.924,151.251
2618,0,-108.064,63.0959,32.0768,202.773,57.8734,21.8312,509.954,166.423,96.3138,751.095,200.001,152.688
2619,0,-108.031,63.1091,32.157,202.701,57.8478,21.9137,509.698,166.489,97.0926,750.693,200.037,154.182
2620,0,-107.999,63.1063,32.1672,202.653,57.8603,21.8572,509.418,166.593,97.9892,750.356,200.105,155.549
2621,0,-107.965,63.1198,32.2512,202.592,57.8644,21.8906,509.114,166.673,98.8779,749.982,200.178,157.042
2622,0,-107.954,63.1555,32.4384,202.593,57.9197,21.8876,508.891,166.834,99.7054,749.718,200.293,158.331
2623,0,-107.921,63.2013,32.4464,202.581,57.9915,21.9645,508.644,166.96,100.722,749.42,200.354,159.814
2624,0,-107.911,63.2294,32.4406,202.59,58.0705,21.9837,508.427,167.074,101.632,749.166,200.423,161.373
2625,0,-107.873,63.2651,32.5008,202.655,58.1572,22.0825,508.109,167.128,102.651,748.872,200.46,162.989
2626,0,-107.866,63.318,32.5373,202.676,58.2573,22.1224,507.894,167.24,103.582,748.524,200.446,164.779
2627,0,-107.855,63.3946,32.5329,202.728,58.3964,22.0287,507.645,167.343,104.576,748.222,200.48,166.525
2628,0,-107.84,63.4557,32.6685,202.729,58.5048,22.004,507.431,167.438,105.465,747.999,200.5,168.251
2629,0,-107.822,63.5552,32.7089,202.758,58.69,21.9834,507.165,167.588,106.451,747.722,200.512,170.049
2630,0,-107.785,63.6489,32.7804,202.819,58.8427,22.0042,506.921,167.671,107.443,747.384,200.501,171.96
2631,0,-107.746,63.7002,32.8088,202.838,59.0182,21.8544,506.676,167.764,108.477,747.101,200.494,173.821
2632,0,-107.7,63.7614,32.8836,202.871,59.2065,21.8356,506.447,167.888,109.36,746.767,200.485,175.711
2633,0,-107.631,63.8221,32.9622,202.932,59.3682,21.7761,506.204,168.079,110.28,746.471,200.537,177.475
2634,0,-107.618,63.8977,32.9655,202.984,59.5978,21.7743,505.971,168.254,111.312,746.154,200.597,179.262
2635,0,-107.555,63.9384,33.0503,203.061,59.8059,21.7461,505.77,168.444,112.218,745.821,200.6,181.219
2636,0,-107.517,63.9998,33.1395,203.12,59.9856,21.7712,505.532,168.635,113.166,745.526,200.629,182.953
2637,0,-107.464,64.0022,33.0729,203.231,60.18,21.8199,505.346,168.833,114.136,745.298,200.659,184.492
2638,0,-107.396,64.0135,33.1333,203.312,60.3181,21.9226,505.185,168.938,114.939,745.019,200.691,186.137
2639,0,-107.33,64.0617,33.0645,203.375,60.5218,21.9484,505.004,169.048,115.833,744.72,200.722,187.705
2640,0,-107.328,64.065,33.041,203.489,60.6925,21.9724,504.841,169.13,116.61,744.422,200.698,189.246
2641,0,-107.239,64.1287,33.0386,203.556,60.7798,22.0741,504.736,169.179,117.341,744.17,200.754,190.644
2642,0,-107.193,64.2036,33.0288,203.667,60.9479,22.0853,504.632,169.256,117.964,743.936,200.808,192.065
2643,0,-107.114,64.1947,33.0257,203.724,61.0466,22.1649,504.561,169.302,118.58,743.633,200.861,193.427
2644,0,-107.1,64.268,33.0214,203.796,61.1228,22.2989,504.475,169.361,119.117,743.272,200.926,194.894
2645,0,-107.01,64.3081,33.0059,203.906,61.1624,22.3287,504.393,169.38,119.635,742.897,200.96,196.232
2646,0,-106.953,64.3098,32.9259,203.974,61.2463,22.4225,504.233,169.455,120.135,742.57,200.969,197.558
2647,0,-106.83,64.3725,32.8992,204.044,61.2874,22.4336,504.037,169.58,120.704,742.132,201.065,198.928
2648,0,-106.747,64.3636,32.9001,204.083,61.3627,22.4368,503.882,169.622,121.277,741.688,201.082,200.362
2649,0,-106.708,64.4125,32.9217,204.1,61.4938,22.4632,503.665,169.721,121.799,741.234,201.107,201.745
2650,0,-106.63,64.4035,32.9253,204.115,61.5463,22.46,503.4,169.802,122.482,740.852,201.186,203.101
2651,0,-106.517,64.3888,32.9187,204.136,61.645,22.4762,503.131,169.923,123.124,740.374,201.274,204.568
2652,0,-106.506,64.4135,32.9305,204.058,61.713,22.4953,502.859,170.035,123.782,739.892,201.408,206.066
2653,0,-106.429,64.404,32.9333,204.058,61.8431,22.4765,502.549,170.173,124.499,739.465,201.501,207.59
2654,0,-106.39,64.4228,32.8998,204.054,61.9122,22.389,502.257,170.351,125.26,738.974,201.589,209.028
2655,0,-106.364,64.4118,32.9674,204.084,61.9946,22.2841,501.999,170.63,125.876,738.486,201.736,210.442
2656,0,-106.333,64.4071,32.9819,204.099,62.076,22.2679,501.755,170.856,126.506,738.011,201.868,211.837
2657,0,-106.31,64.4115,32.9062,204.161,62.1613,22.3809,501.509,171.076,127.154,737.483,202.006,213.347
2658,0,-106.278,64.4109,32.882,204.169,62.1824,22.4285,501.191,171.238,127.779,736.966,202.169,214.894
2659,0,-106.277,64.4104,32.885,204.231,62.2722,22.4851,500.938,171.436,128.397,736.464,202.305,216.361
2660,0,-106.244,64.4231,32.979,204.238,62.3249,22.5179,500.683,171.623,129.063,735.994,202.503,217.721
2661,0,-106.239,64.4437,32.9715,204.291,62.3881,22.6045,500.487,171.773,129.656,735.405,202.6,219.285
2662,0,-106.24,64.4734,32.9675,204.356,62.4721,22.7248,500.264,172.004,130.321,734.927,202.803,220.676
2663,0,-106.202,64.4973,32.9765,204.391,62.5493,22.7567,500.031,172.184,130.876,734.448,202.917,222.089
2664,0,-106.2,64.4972,32.9785,204.431,62.6384,22.8393,499.784,172.385,131.472,733.913,203.074,223.519
2665,0,-106.201,64.4969,32.9783,204.459,62.6465,22.9444,499.566,172.542,132.176,733.418,203.165,224.883
2666,0,-106.175,64.4843,33.0539,204.469,62.7223,22.9608,499.287,172.71,132.804,732.875,203.256,226.287
2667,0,-106.187,64.4347,33.0848,204.505,62.8026,22.9656,499.092,172.855,133.402,732.315,203.344,227.588
2668,0,-106.175,64.4688,33.0185,204.458,62.8824,23.0211,498.836,172.978,134.003,731.839,203.406,228.935
2669,0,-106.19,64.4535,32.9174,204.472,62.9839,23.0548,498.573,173.121,134.613,731.323,203.481,230.151
2670,0,-106.19,64.4535,32.9027,204.508,63.0234,23.1173,498.359,173.252,135.157,730.784,203.56,231.465
2671,0,-106.185,64.4475,32.8741,204.521,63.0997,23.1284,498.1,173.337,135.72,730.27,203.611,232.797
2672,0,-106.184,64.4476,32.8693,204.536,63.1527,23.1153,497.829,173.405,136.349,729.662,203.653,234.189
2673,0,-106.241,64.4626,32.8006,204.533,63.1822,23.1179,497.565,173.546,136.966,729.053,203.746,235.601
2674,0,-106.243,64.4647,32.7857,204.51,63.2303,23.1845,497.279,173.624,137.562,728.498,203.783,236.967
2675,0,-106.303,64.4365,32.8514,204.511,63.2806,23.2282,496.911,173.72,138.321,727.897,203.878,238.354
2676,0,-106.307,64.462,32.8762,204.5,63.3618,23.2158,496.577,173.859,139.001,727.293,203.974,239.754
2677,0,-106.364,64.4123,32.9707,204.425,63.4079,23.1666,496.194,173.946,139.725,726.637,204.092,241.23
2678,0,-106.445,64.4194,32.9912,204.392,63.4294,23.2487,495.835,173.984,140.556,725.993,204.22,242.669
2679,0,-106.436,64.4302,33.1464,204.352,63.4919,23.218,495.414,174.06,141.468,725.406,204.309,244.187
2680,0,-106.501,64.3783,33.2685,204.304,63.574,23.2575,495.023,174.138,142.237,724.818,204.414,245.682
2681,0,-106.615,64.3887,33.2854,204.239,63.5765,23.328,494.714,174.206,142.989,724.234,204.568,247.084
2682,0,-106.698,64.3632,33.4506,204.249,63.6247,23.3348,494.351,174.298,143.763,723.652,204.658,248.516
2683,0,-106.754,64.3576,33.5632,204.275,63.6252,23.3402,494.084,174.33,144.44,723.068,204.758,249.992
2684,0,-106.834,64.3686,33.5708,204.293,63.6389,23.4188,493.8,174.388,145.216,722.538,204.826,251.339
2685,0,-106.927,64.3173,33.6179,204.348,63.6272,23.6976,493.546,174.354,145.953,722.014,204.84,252.727
2686,0,-107.008,64.3252,33.6294,204.397,63.6266,23.8605,493.337,174.367,146.611,721.529,204.862,254.045
2687,0,-107.059,64.3676,33.57,204.449,63.6321,23.9703,493.149,174.338,147.253,720.98,204.823,255.367
2688,0,-107.17,64.3836,33.5599,204.548,63.679,24.1457,492.94,174.314,147.872,720.44,204.786,256.729
2689,0,-107.231,64.4258,33.5021,204.608,63.7121,24.2501,492.723,174.303,148.432,719.933,204.675,258.04
2690,0,-107.284,64.4265,33.566,204.595,63.7473,24.4231,492.478,174.214,149.156,719.474,204.603,259.183
2691,0,-107.312,64.4365,33.5116,204.644,63.8092,24.5384,492.266,174.183,149.804,718.919,204.539,260.465
2692,0,-107.338,64.4632,33.4693,204.646,63.8105,24.5434,491.97,174.102,150.647,718.384,204.478,261.875
2693,0,-107.417,64.475,33.4658,204.703,63.865,24.6635,491.708,174.062,151.375,717.915,204.551,263.142
2694,0,-107.42,64.475,33.4705,204.68,63.9134,24.7543,491.444,174.044,152.26,717.401,204.667,264.48
2695,0,-107.498,64.513,33.4803,204.708,63.9789,24.8332,491.09,174.096,153.117,716.897,204.739,265.903
2696,0,-107.555,64.513,33.5582,204.76,64.0594,24.7687,490.812,174.177,154.002,716.394,204.858,267.266
2697,0,-107.571,64.5323,33.6607,204.827,64.1473,24.846,490.453,174.291,154.964,715.856,204.982,268.745
2698,0,-107.602,64.5343,33.6797,204.873,64.1897,24.9364,490.12,174.387,155.873,715.291,205.056,270.249
2699,0,-107.682,64.5454,33.673,204.978,64.2441,24.9743,489.791,174.504,156.764,714.725,205.069,271.773
2700,0,-107.73,64.5703,33.7605,205.076,64.3093,24.9834,489.503,174.56,157.557,714.161,205.085,273.31
2701,0,-107.728,64.6192,33.7612,205.165,64.3929,25.0981,489.155,174.617,158.372,713.518,205.033,274.723
2702,0,-107.794,64.6409,33.9118,205.266,64.4781,25.1567,488.852,174.619,159.165,712.866,204.943,276.269
2703,0,-107.8,64.6662,33.9555,205.419,64.6053,25.2518,488.59,174.531,159.877,712.29,204.861,277.752
2704,0,-107.787,64.676,34.1089,205.524,64.6926,25.2971,488.374,174.469,160.516,711.693,204.772,279.139
2705,0,-107.787,64.6734,34.1388,205.626,64.78,25.3304,488.111,174.35,161.174,711.059,204.654,280.647
2706,0,-107.776,64.6829,34.2897,205.734,64.8776,25.3086,487.85,174.301,161.908,710.458,204.567,282.058
2707,0,-107.72,64.6659,34.3911,205.851,65.0437,25.3305,487.549,174.264,162.659,709.877,204.464,283.497
2708,0,-107.692,64.6517,34.4728,205.961,65.1626,25.3411,487.31,174.283,163.355,709.296,204.417,284.871
2709,0,-107.603,64.6762,34.6509,206.051,65.3179,25.2811,487.058,174.375,164.03,708.702,204.392,286.145
2710,0,-107.566,64.6553,34.8191,206.096,65.4219,25.299,486.716,174.503,164.779,708.076,204.36,287.592
2711,0,-107.487,64.6142,34.8292,206.16,65.5516,25.2319,486.347,174.57,165.565,707.542,204.401,288.836
2712,0,-107.427,64.5997,34.8851,206.197,65.6204,25.2814,486.017,174.677,166.417,706.971,204.443,290.063
2713,0,-107.37,64.5839,34.967,206.283,65.747,25.2375,485.66,174.795,167.19,706.344,204.478,291.382
2714,0,-107.309,64.5713,35.0925,206.301,65.8296,25.2179,485.351,174.894,167.9,705.779,204.576,292.69
2715,0,-107.251,64.5538,35.1802,206.378,65.9382,25.1348,485.017,175.007,168.676,705.121,204.661,294.118
2716,0,-107.194,64.5385,35.2585,206.446,66.026,25.2186,484.69,175.031,169.372,704.494,204.771,295.497
2717,0,-107.114,64.5261,35.264,206.518,66.103,25.1917,484.363,175.075,169.991,703.884,204.861,296.768
2718,0,-107.047,64.5377,35.3434,206.55,66.1133,25.2606,484.1,175.095,170.671,703.187,204.879,298.117
2719,0,-106.998,64.4962,35.4163,206.621,66.1879,25.2249,483.754,175.181,171.365,702.527,204.951,299.556
2720,0,-106.933,64.5043,35.5099,206.695,66.225,25.3315,483.488,175.266,171.986,701.83,204.952,300.907
2721,0,-106.828,64.4811,35.5976,206.792,66.2573,25.3671,483.184,175.347,172.649,701.161,204.974,302.281
2722,0,-106.729,64.5139,35.6929,206.945,66.3843,25.4628,482.932,175.462,173.252,700.468,204.953,303.6
2723,0,-106.671,64.5265,35.7843,207.054,66.4432,25.5028,482.729,175.542,173.845,699.838,204.949,304.919
2724,0,-106.548,64.533,35.7656,207.174,66.5039,25.5264,482.486,175.601,174.452,699.211,204.983,306.191
2725,0,-106.401,64.5345,35.8374,207.3,66.5899,25.5722,482.251,175.607,175.113,698.54,204.957,307.604
2726,0,-106.311,64.5427,35.9288,207.404,66.6762,25.6116,482.036,175.693,175.672,697.894,204.955,308.83
2727,0,-106.201,64.5288,35.9362,207.531,66.7606,25.6618,481.846,175.759,176.229,697.274,204.947,310.156
2728,0,-106.057,64.5247,35.969,207.65,66.8239,25.6948,481.64,175.885,176.719,696.623,204.95,311.328
2729,0,-105.966,64.5652,35.9978,207.777,66.8934,25.7998,481.412,176.002,177.313,695.985,204.96,312.472
2730,0,-105.856,64.5536,35.9947,207.872,66.957,25.8328,481.209,176.076,177.921,695.302,204.93,313.685
2731,0,-105.735,64.5645,36.0002,207.948,67.036,25.7704,480.997,176.165,178.469,694.639,204.898,314.85
2732,0,-105.65,64.5772,35.9724,208.018,67.0949,25.844,480.755,176.208,179.058,693.957,204.896,316.075
2733,0,-105.539,64.5648,35.96,208.134,67.1554,25.8967,480.539,176.257,179.578,693.311,204.916,317.273
2734,0,-105.45,64.6061,35.983,208.223,67.1919,25.9388,480.288,176.265,180.186,692.571,204.915,318.53
2735,0,-105.364,64.6175,35.9602,208.342,67.2529,25.9729,480.062,176.373,180.661,691.872,204.925,319.706
2736,0,-105.252,64.6044,35.9471,208.442,67.2901,25.9796,479.75,176.492,181.242,691.15,204.974,320.993
2737,0,-105.163,64.6185,35.9589,208.57,67.3731,26.0241,479.425,176.578,181.887,690.421,205.095,322.238
2738,0,-105.083,64.6081,35.9622,208.63,67.41,26.1058,479.003,176.644,182.679,689.645,205.175,323.562
2739,0,-104.993,64.6292,35.8548,208.702,67.4863,26.0641,478.577,176.773,183.448,688.944,205.327,324.828
2740,0,-104.911,64.6212,35.829,208.799,67.5546,26.0555,478.127,176.914,184.283,688.237,205.464,326.124
2741,0,-104.845,64.6303,35.9206,208.822,67.6541,26.0769,477.715,177.031,185.101,687.466,205.593,327.468
2742,0,-104.766,64.6453,35.9504,208.871,67.7358,26.0142,477.298,177.219,185.882,686.756,205.71,328.733
2743,0,-104.733,64.6435,35.9412,208.904,67.7661,25.9822,476.825,177.314,186.712,686.053,205.817,330.014
2744,0,-104.675,64.6005,35.998,208.93,67.8008,26.08,476.418,177.357,187.495,685.271,205.908,331.267
2745,0,-104.652,64.6018,35.9417,208.95,67.7986,26.1191,476.095,177.334,188.189,684.551,205.965,332.508
2746,0,-104.651,64.6043,35.9221,208.979,67.8045,26.2068,475.79,177.304,188.875,683.777,205.98,333.834
2747,0,-104.621,64.6025,35.921,209.008,67.8308,26.2103,475.46,177.255,189.534,683.033,205.982,335.025
2748,0,-104.594,64.5895,35.9985,208.984,67.7887,26.3682,475.14,177.239,190.166,682.262,205.978,336.03
2749,0,-104.62,64.627,35.9493,209.022,67.7669,26.496,474.813,177.19,190.825,681.537,206.038,337.136
2750,0,-104.621,64.6306,35.9287,209.053,67.7724,26.5969,474.48,177.199,191.459,680.801,206.053,338.295
2751,0,-104.598,64.6339,35.8589,209.047,67.7362,26.7388,474.09,177.153,192.141,680.001,206.1,339.471
2752,0,-104.585,64.6828,35.8296,208.991,67.7532,26.8392,473.602,177.133,192.927,679.202,206.137,340.671
2753,0,-104.611,64.6979,35.7562,208.957,67.7743,26.938,473.118,177.184,193.717,678.429,206.213,341.855
2754,0,-104.668,64.713,35.6706,208.87,67.8168,26.9444,472.578,177.213,194.624,677.646,206.3,343
2755,0,-104.702,64.7175,35.6668,208.86,67.8712,26.9129,471.98,177.241,195.57,676.881,206.391,344.258
2756,0,-104.781,64.754,35.6841,208.762,67.9461,26.8586,471.428,177.219,196.47,676.068,206.443,345.553
2757,0,-104.848,64.745,35.6034,208.726,67.9702,26.9385,470.888,177.155,197.356,675.257,206.513,346.905
2758,0,-104.936,64.7358,35.5111,208.682,67.9826,26.8803,470.283,177.064,198.276,674.43,206.575,348.118
2759,0,-105.017,64.748,35.4983,208.616,68.0152,26.9235,469.785,176.946,199.135,673.563,206.594,349.452
2760,0,-105.076,64.7632,35.435,208.623,68.0077,26.9538,469.305,176.874,200.006,672.664,206.581,350.769
2761,0,-105.186,64.7775,35.429,208.624,68.0329,26.9612,468.8,176.802,200.775,671.783,206.575,352.044
2762,0,-105.296,64.8399,35.4191,208.578,68.0843,27.0113,468.305,176.767,201.586,670.847,206.548,353.434
2763,0,-105.369,64.8788,35.4315,208.59,68.1013,27.0978,467.807,176.752,202.403,669.954,206.509,354.749
2764,0,-105.45,64.8903,35.4375,208.551,68.0992,27.1855,467.324,176.749,203.2,669.063,206.485,355.979
2765,0,-105.525,64.9225,35.4097,208.537,68.1039,27.3589,466.83,176.792,203.929,668.13,206.511,357.271
2766,0,-105.599,64.9888,35.4257,208.457,68.0989,27.533,466.364,176.86,204.589,667.177,206.5,358.514
2767,0,-105.706,65.0251,35.4085,208.409,68.0842,27.6832,465.923,176.995,205.192,666.256,206.579,359.759
2768,0,-105.756,65.0779,35.5025,208.377,68.1017,27.7901,465.485,177.122,205.738,665.353,206.651,360.889
2769,0,-105.836,65.0883,35.5254,208.314,68.103,27.8544,465.109,177.27,206.184,664.45,206.782,361.914
2770,0,-105.893,65.1147,35.6054,208.243,68.0747,27.942,464.751,177.389,206.665,663.498,206.908,362.902
2771,0,-105.965,65.1505,35.6354,208.131,68.0507,28.0656,464.375,177.546,207.006,662.641,207.048,363.857
2772,0,-106.025,65.1782,35.615,208.057,68.0208,28.1706,464.075,177.63,207.408,661.697,207.16,364.877
2773,0,-106.098,65.2437,35.63,208.019,67.9895,28.2457,463.747,177.792,207.685,660.827,207.268,365.857
2774,0,-106.179,65.2563,35.6354,207.979,67.9418,28.2439,463.414,177.9,207.973,659.899,207.359,366.72
2775,0,-106.234,65.2539,35.7114,207.892,67.9319,28.201,463.085,178.064,208.236,658.983,207.488,367.542
2776,0,-106.255,65.3299,35.7285,207.853,67.905,28.2554,462.702,178.195,208.573,658.046,207.533,368.434
2777,0,-106.334,65.3441,35.7223,207.793,67.8684,28.197,462.294,178.291,208.866,657.122,207.611,369.342
2778,0,-106.329,65.3693,35.7346,207.721,67.7908,28.2339,461.899,178.46,209.146,656.183,207.662,370.204
2779,0,-106.381,65.3676,35.8131,207.627,67.7812,28.2191,461.482,178.585,209.427,655.188,207.712,371.092
2780,0,-106.416,65.3963,35.8438,207.539,67.7406,28.2178,461.011,178.704,209.741,654.188,207.774,371.96
2781,0,-106.483,65.4558,35.8281,207.497,67.6926,28.2154,460.56,178.833,210.118,653.182,207.785,373.038
2782,0,-106.539,65.4846,35.9052,207.409,67.6832,28.1808,460.053,179.044,210.493,652.213,207.857,374
2783,0,-106.587,65.5067,36.0149,207.383,67.6872,28.1594,459.539,179.178,210.901,651.253,207.963,374.997
2784,0,-106.589,65.5336,36.0394,207.32,67.6693,28.1862,459.053,179.343,211.378,650.201,208.106,376.057
2785,0,-106.655,65.5929,36.0188,207.295,67.6433,28.1746,458.495,179.467,211.86,649.206,208.256,377.146
2786,0,-106.704,65.6471,36.1098,207.239,67.6536,28.1702,458.007,179.574,212.363,648.229,208.446,378.218
2787,0,-106.725,65.6964,36.1238,207.216,67.7154,28.137,457.482,179.73,212.907,647.209,208.63,379.335
2788,0,-106.74,65.7467,36.21,207.179,67.7166,28.1994,456.982,179.906,213.564,646.275,208.855,380.366
2789,0,-106.79,65.7946,36.2842,207.183,67.7353,28.2398,456.457,180.039,214.189,645.289,209.061,381.52
2790,0,-106.81,65.8323,36.2279,207.188,67.7925,28.2219,455.936,180.154,214.79,644.368,209.184,382.657
2791,0,-106.809,65.8784,36.3114,207.188,67.7969,28.2114,455.464,180.226,215.354,643.445,209.315,383.694
2792,0,-106.844,65.9331,36.3182,207.15,67.7937,28.2827,455.033,180.283,215.967,642.484,209.437,384.848
2793,0,-106.846,65.9352,36.31,207.168,67.7509,28.362,454.65,180.354,216.422,641.54,209.454,385.95
2794,0,-106.865,66.012,36.3075,207.164,67.7182,28.4026,454.253,180.369,216.949,640.566,209.506,387.037
2795,0,-106.865,66.0144,36.3047,207.206,67.7023,28.4878,453.929,180.444,217.486,639.64,209.497,388.132
2796,0,-106.88,66.0622,36.399,207.189,67.6857,28.6439,453.548,180.481,217.902,638.645,209.453,389.235
2797,0,-106.87,66.1374,36.4145,207.22,67.6391,28.7842,453.183,180.467,218.395,637.655,209.464,390.291
2798,0,-106.857,66.1875,36.3928,207.207,67.5909,28.9331,452.778,180.514,218.898,636.721,209.478,391.357
2799,0,-106.828,66.2463,36.3389,207.226,67.5875,28.9677,452.289,180.587,219.424,635.67,209.465,392.496
2800,0,-106.812,66.2795,36.4623,207.233,67.6385,28.9845,451.777,180.652,220.041,634.701,209.519,393.599
2801,0,-106.775,66.3274,36.5139,207.252,67.6277,29.0534,451.361,180.769,220.562,633.707,209.556,394.628
2802,0,-106.768,66.3504,36.481,207.221,67.6516,29.1125,450.855,180.827,221.17,632.745,209.604,395.723
2803,0,-106.736,66.3919,36.5662,207.222,67.7026,29.1465,450.383,180.914,221.746,631.787,209.614,396.886
2804,0,-106.704,66.3888,36.5837,207.238,67.7536,29.1392,449.96,180.963,222.245,630.881,209.662,397.816
2805,0,-106.671,66.4017,36.67,207.236,67.7843,29.1402,449.564,180.974,222.781,629.931,209.651,398.911
2806,0,-106.644,66.4274,36.5882,207.243,67.8049,29.1612,449.159,181.022,223.281,629.088,209.661,399.836
2807,0,-106.604,66.4809,36.5774,207.32,67.8538,29.1021,448.796,181.007,223.787,628.209,209.681,400.756
2808,0,-106.578,66.4693,36.6587,207.346,67.8429,29.1525,448.434,181.032,224.232,627.344,209.683,401.751
2809,0,-106.548,66.4906,36.6807,207.39,67.8815,29.2381,448.14,181.116,224.6,626.521,209.681,402.664
2810,0,-106.52,66.5187,36.577,207.437,67.9043,29.1998,447.837,181.143,225.004,625.645,209.697,403.591
2811,0,-106.454,66.5317,36.6357,207.483,67.8904,29.2639,447.498,181.191,225.463,624.796,209.688,404.488
2812,0,-106.4,66.5318,36.5862,207.534,67.8926,29.3884,447.149,181.225,225.974,623.88,209.689,405.48
2813,0,-106.344,66.5501,36.5866,207.619,67.9271,29.448,446.74,181.305,226.452,622.994,209.764,406.332
2814,0,-106.275,66.5677,36.555,207.654,67.953,29.4357,446.326,181.409,226.913,622.077,209.786,407.29
2815,0,-106.212,66.6224,36.4921,207.75,67.9907,29.4314,445.886,181.487,227.368,621.072,209.866,408.39
2816,0,-106.15,66.6326,36.5232,207.759,68.0409,29.457,445.431,181.582,227.895,620.076,209.926,409.365
2817,0,-106.127,66.6348,36.4664,207.826,68.069,29.3803,445.001,181.671,228.346,618.998,209.955,410.37
2818,0,-106.07,66.6211,36.521,207.84,68.0916,29.3769,444.506,181.673,228.849,617.966,209.988,411.406
2819,0,-105.984,66.6183,36.4591,207.872,68.1221,29.3194,444.091,181.686,229.373,616.898,209.952,412.531
2820,0,-105.955,66.6071,36.5136,207.874,68.124,29.3048,443.663,181.699,229.815,615.842,209.905,413.569
