0.4319066/0.1144745/1.646693/0.2665305/0.2298577/1.752339/0.05232993/0.3696684/1.697662/-0.2844389/0.3637705/1.697094/140.2469/144.5629;
0.5287725/0.3868271/1.915593/0.3130675/0.3924686/1.977402/0.073692/0.4296219/1.902999/-0.268196/0.4537984/1.908633/146.1625/177.1519;
0.5294185/0.4148109/1.961998/0.3105502/0.4052105/2.008056/0.07179698/0.4262414/1.907731/-0.267875/0.4559837/1.923144/144.6326/169.9936;
0.5294185/0.4148109/1.961998/0.3105502/0.4052105/2.008056/0.07179698/0.4262414/1.907731/-0.267875/0.4559837/1.923144/144.6326/169.9936;
0.5294185/0.4148109/1.961998/0.3105502/0.4052105/2.008056/0.07179698/0.4262414/1.907731/-0.267875/0.4559837/1.923144/144.6326/169.9936;
0.5373636/0.4181751/1.962075/0.3192307/0.4109339/2.015789/0.07185994/0.4277169/1.907954/-0.267799/0.4566149/1.928585/142.2424/169.2554;
0.5373636/0.4181751/1.962075/0.3192307/0.4109339/2.015789/0.07185994/0.4277169/1.907954/-0.267799/0.4566149/1.928585/142.2424/169.2554;
0.5398102/0.4225765/1.966064/0.3211097/0.4146181/2.01926/0.07145473/0.4256456/1.912216/-0.2675827/0.4574453/1.931668/142.8742/168.9848;
0.5414009/0.4274758/1.971294/0.3220373/0.4179258/2.023147/0.07085192/0.4248691/1.91472/-0.2676659/0.4583237/1.934326/143.1561/168.2306;
0.5414009/0.4274758/1.971294/0.3220373/0.4179258/2.023147/0.07085192/0.4248691/1.91472/-0.2676659/0.4583237/1.934326/143.1561/168.2306;
0.5414009/0.4274758/1.971294/0.3220373/0.4179258/2.023147/0.07085192/0.4248691/1.91472/-0.2676659/0.4583237/1.934326/143.1561/168.2306;
0.5414009/0.4274758/1.971294/0.3220373/0.4179258/2.023147/0.07085192/0.4248691/1.91472/-0.2676659/0.4583237/1.934326/143.1561/168.2306;
0.5414009/0.4274758/1.971294/0.3220373/0.4179258/2.023147/0.07085192/0.4248691/1.91472/-0.2676659/0.4583237/1.934326/143.1561/168.2306;
0.5425268/0.4320096/1.980415/0.3219677/0.4199263/2.02705/0.07070974/0.4278635/1.913296/-0.2690701/0.4607649/1.939175/143.4112/166.1881;
0.5425268/0.4320096/1.980415/0.3219677/0.4199263/2.02705/0.07070974/0.4278635/1.913296/-0.2690701/0.4607649/1.939175/143.4112/166.1881;
0.5421148/0.4357081/1.994048/0.3201556/0.421986/2.03345/0.07078405/0.4298853/1.913603/-0.2694302/0.4611329/1.940426/143.9168/164.6338;
0.5421148/0.4357081/1.994048/0.3201556/0.421986/2.03345/0.07078405/0.4298853/1.913603/-0.2694302/0.4611329/1.940426/143.9168/164.6338;
0.542645/0.4366066/2.000261/0.3198697/0.4224415/2.035903/0.06944737/0.428982/1.919288/-0.2700115/0.4617209/1.942014/145.5993/165.0366;
0.542645/0.4366066/2.000261/0.3198697/0.4224415/2.035903/0.06944737/0.428982/1.919288/-0.2700115/0.4617209/1.942014/145.5993/165.0366;
0.5416113/0.4363636/2.003762/0.3184375/0.4220602/2.038494/0.06809745/0.4283762/1.9211/-0.2747064/0.4683039/1.953564/145.692/162.9472;
0.5419386/0.4359255/2.00806/0.3181641/0.4216672/2.039413/0.06860168/0.4311154/1.919325/-0.2746842/0.4682259/1.953519/145.8877/162.3929;
0.5419386/0.4359255/2.00806/0.3181641/0.4216672/2.039413/0.06860168/0.4311154/1.919325/-0.2746842/0.4682259/1.953519/145.8877/162.3929;
0.5419386/0.4359255/2.00806/0.3181641/0.4216672/2.039413/0.06860168/0.4311154/1.919325/-0.2746842/0.4682259/1.953519/145.8877/162.3929;
0.5419475/0.4354547/2.010517/0.317717/0.4215437/2.039859/0.06874338/0.4322655/1.918638/-0.2746691/0.4682088/1.953562/146.1111/162.0807;
0.5419475/0.4354547/2.010517/0.317717/0.4215437/2.039859/0.06874338/0.4322655/1.918638/-0.2746691/0.4682088/1.953562/146.1111/162.0807;
0.5413525/0.4339222/2.013429/0.3165802/0.4220839/2.040102/0.06713697/0.430417/1.922265/-0.2746536/0.4682179/1.953625/147.6114/162.5671;
0.5413525/0.4339222/2.013429/0.3165802/0.4220839/2.040102/0.06713697/0.430417/1.922265/-0.2746536/0.4682179/1.953625/147.6114/162.5671;
0.5428559/0.432538/2.015517/0.3175465/0.4247408/2.039908/0.06640323/0.4299259/1.924753/-0.2746433/0.4682352/1.953735/149.0431/163.0133;
0.5428559/0.432538/2.015517/0.3175465/0.4247408/2.039908/0.06640323/0.4299259/1.924753/-0.2746433/0.4682352/1.953735/149.0431/163.0133;
0.5461215/0.4296978/2.019232/0.3202227/0.4281567/2.039144/0.06689403/0.4319521/1.922549/-0.2746507/0.4682623/1.953889/150.226/162.4072;
0.5461215/0.4296978/2.019232/0.3202227/0.4281567/2.039144/0.06689403/0.4319521/1.922549/-0.2746507/0.4682623/1.953889/150.226/162.4072;
0.5498089/0.4260202/2.023495/0.3235465/0.431493/2.038604/0.06488001/0.430985/1.924807/-0.2746704/0.4683065/1.954048/152.3957/162.6563;
0.5498089/0.4260202/2.023495/0.3235465/0.431493/2.038604/0.06488001/0.430985/1.924807/-0.2746704/0.4683065/1.954048/152.3957/162.6563;
0.5517874/0.4216557/2.029849/0.325423/0.4327995/2.038394/0.06543013/0.4337717/1.922072/-0.2746948/0.4683489/1.954179/153.6154/161.6213;
0.5517874/0.4216557/2.029849/0.325423/0.4327995/2.038394/0.06543013/0.4337717/1.922072/-0.2746948/0.4683489/1.954179/153.6154/161.6213;
0.5518406/0.4183288/2.034867/0.3254929/0.43289/2.03844/0.06580426/0.4349159/1.920949/-0.2747374/0.4684062/1.954273/154.5606/160.9047;
0.5518406/0.4183288/2.034867/0.3254929/0.43289/2.03844/0.06580426/0.4349159/1.920949/-0.2747374/0.4684062/1.954273/154.5606/160.9047;
0.5523401/0.4153051/2.038412/0.3261088/0.4327917/2.038865/0.06530826/0.4328674/1.92682/-0.2772895/0.4726002/1.960057/156.2474/161.0511;
0.5523401/0.4153051/2.038412/0.3261088/0.4327917/2.038865/0.06530826/0.4328674/1.92682/-0.2772895/0.4726002/1.960057/156.2474/161.0511;
0.5526271/0.4122231/2.042266/0.3266344/0.432476/2.038925/0.06638054/0.4343522/1.924742/-0.2786383/0.4753164/1.963314/156.7035/159.6661;
0.5526271/0.4122231/2.042266/0.3266344/0.432476/2.038925/0.06638054/0.4343522/1.924742/-0.2786383/0.4753164/1.963314/156.7035/159.6661;
0.5539617/0.4087596/2.045627/0.3282927/0.4319575/2.039013/0.06693558/0.4353498/1.923618/-0.2797733/0.4779626/1.966382/157.3002/158.6262;
0.5539617/0.4087596/2.045627/0.3282927/0.4319575/2.039013/0.06693558/0.4353498/1.923618/-0.2797733/0.4779626/1.966382/157.3002/158.6262;
0.5539387/0.406368/2.046939/0.3284072/0.4318599/2.039034/0.06720904/0.4360011/1.92297/-0.279939/0.4785074/1.966972/157.3945/158.286;
0.5539387/0.406368/2.046939/0.3284072/0.4318599/2.039034/0.06720904/0.4360011/1.92297/-0.279939/0.4785074/1.966972/157.3945/158.286;
0.5534568/0.402315/2.048693/0.3283389/0.4315909/2.038709/0.06755201/0.436626/1.922506/-0.2802303/0.4793941/1.967747/157.6581/157.9224;
0.5534568/0.402315/2.048693/0.3283389/0.4315909/2.038709/0.06755201/0.436626/1.922506/-0.2802303/0.4793941/1.967747/157.6581/157.9224;
0.5545895/0.4009206/2.048655/0.3294147/0.4311078/2.038516/0.06779259/0.4370218/1.922291/-0.2805238/0.4800029/1.968479/157.7469/157.8154;
0.5545895/0.4009206/2.048655/0.3294147/0.4311078/2.038516/0.06779259/0.4370218/1.922291/-0.2805238/0.4800029/1.968479/157.7469/157.8154;
0.5555449/0.3993794/2.048581/0.3303588/0.4307904/2.038072/0.06792418/0.4370864/1.922175/-0.2788938/0.4780616/1.964687/157.8936/158.4453;
0.5555449/0.3993794/2.048581/0.3303588/0.4307904/2.038072/0.06792418/0.4370864/1.922175/-0.2788938/0.4780616/1.964687/157.8936/158.4453;
0.5544987/0.3973102/2.048285/0.329423/0.430431/2.036954/0.06801193/0.4371984/1.922101/-0.2779068/0.4772361/1.962974/158.1022/158.7263;
0.5544987/0.3973102/2.048285/0.329423/0.430431/2.036954/0.06801193/0.4371984/1.922101/-0.2779068/0.4772361/1.962974/158.1022/158.7263;
0.5548968/0.3962124/2.047945/0.3298382/0.4303642/2.036067/0.06822886/0.4375664/1.921935/-0.2772842/0.476719/1.961773/158.3242/158.9373;
0.5548968/0.3962124/2.047945/0.3298382/0.4303642/2.036067/0.06822886/0.4375664/1.921935/-0.2772842/0.476719/1.961773/158.3242/158.9373;
0.5548373/0.3954275/2.047631/0.3298948/0.4307229/2.034619/0.06831797/0.4376749/1.921768/-0.2765195/0.4760245/1.960555/158.7042/159.124;
0.5548373/0.3954275/2.047631/0.3298948/0.4307229/2.034619/0.06831797/0.4376749/1.921768/-0.2765195/0.4760245/1.960555/158.7042/159.124;
0.5545014/0.3951392/2.047801/0.3295734/0.4306847/2.03361/0.06854093/0.4379519/1.92169/-0.2757864/0.4755471/1.959566/159.1074/159.2314;
0.5545014/0.3951392/2.047801/0.3295734/0.4306847/2.03361/0.06854093/0.4379519/1.92169/-0.2757864/0.4755471/1.959566/159.1074/159.2314;
0.5544343/0.3949299/2.047887/0.3294244/0.4305514/2.03325/0.06876761/0.4382117/1.921619/-0.2754662/0.4754183/1.959131/159.2587/159.2707;
0.5544343/0.3949299/2.047887/0.3294244/0.4305514/2.03325/0.06876761/0.4382117/1.921619/-0.2754662/0.4754183/1.959131/159.2587/159.2707;
0.5541097/0.3942038/2.049472/0.3292715/0.4305593/2.033212/0.06905658/0.4385023/1.921637/-0.2751946/0.4753967/1.958711/159.578/159.1628;
0.5541097/0.3942038/2.049472/0.3292715/0.4305593/2.033212/0.06905658/0.4385023/1.921637/-0.2751946/0.4753967/1.958711/159.578/159.1628;
0.5537947/0.3939319/2.050234/0.3290335/0.4305742/2.032748/0.06923971/0.4387018/1.9215/-0.2749611/0.4752968/1.958206/159.8819/159.1141;
0.5537947/0.3939319/2.050234/0.3290335/0.4305742/2.032748/0.06923971/0.4387018/1.9215/-0.2749611/0.4752968/1.958206/159.8819/159.1141;
0.5524796/0.3938723/2.049855/0.3278154/0.4310332/2.031393/0.06939025/0.4388822/1.921382/-0.2746594/0.4750437/1.957467/160.1571/159.2033;
0.5524796/0.3938723/2.049855/0.3278154/0.4310332/2.031393/0.06939025/0.4388822/1.921382/-0.2746594/0.4750437/1.957467/160.1571/159.2033;
0.5506006/0.3936156/2.048482/0.3261033/0.4318329/2.029382/0.06952723/0.4390024/1.921319/-0.2746409/0.477055/1.959237/160.3531/158.9872;
0.5506006/0.3936156/2.048482/0.3261033/0.4318329/2.029382/0.06952723/0.4390024/1.921319/-0.2746409/0.477055/1.959237/160.3531/158.9872;
0.5505005/0.3933059/2.048247/0.3259889/0.4316713/2.028917/0.06969853/0.4391708/1.921319/-0.2743455/0.4764549/1.958392/160.4806/159.1482;
0.5505005/0.3933059/2.048247/0.3259889/0.4316713/2.028917/0.06969853/0.4391708/1.921319/-0.2743455/0.4764549/1.958392/160.4806/159.1482;
0.549656/0.3926998/2.047947/0.3251987/0.431379/2.028144/0.06987212/0.4393645/1.921249/-0.2741633/0.4760845/1.957887/160.6558/159.2222;
0.549656/0.3926998/2.047947/0.3251987/0.431379/2.028144/0.06987212/0.4393645/1.921249/-0.2741633/0.4760845/1.957887/160.6558/159.2222;
0.5490709/0.3924073/2.047967/0.3246323/0.4307481/2.02733/0.06999716/0.4394677/1.921166/-0.2743728/0.4781287/1.959545/161.0252/158.9082;
0.5490709/0.3924073/2.047967/0.3246323/0.4307481/2.02733/0.06999716/0.4394677/1.921166/-0.2743728/0.4781287/1.959545/161.0252/158.9082;
0.5483971/0.3920565/2.047956/0.3239616/0.4300608/2.02664/0.07010738/0.4396037/1.921011/-0.2740473/0.4772954/1.958318/161.326/159.0473;
0.5483971/0.3920565/2.047956/0.3239616/0.4300608/2.02664/0.07010738/0.4396037/1.921011/-0.2740473/0.4772954/1.958318/161.326/159.0473;
0.5481637/0.3916123/2.047763/0.3237441/0.4295803/2.026033/0.07019781/0.4396546/1.920927/-0.2739698/0.4782904/1.959292/161.5421/158.8779;
0.5481637/0.3916123/2.047763/0.3237441/0.4295803/2.026033/0.07019781/0.4396546/1.920927/-0.2739698/0.4782904/1.959292/161.5421/158.8779;
0.5476675/0.3913467/2.04762/0.3232932/0.4293445/2.025364/0.07027925/0.439671/1.920822/-0.2738997/0.4788163/1.959616/161.7456/158.7959;
0.5474615/0.390956/2.047493/0.3231022/0.4291263/2.025035/0.07036772/0.4397034/1.920753/-0.2732833/0.4772094/1.957817/161.8244/159.0733;
0.5474615/0.390956/2.047493/0.3231022/0.4291263/2.025035/0.07036772/0.4397034/1.920753/-0.2732833/0.4772094/1.957817/161.8244/159.0733;
0.5474615/0.390956/2.047493/0.3231022/0.4291263/2.025035/0.07036772/0.4397034/1.920753/-0.2732833/0.4772094/1.957817/161.8244/159.0733;
0.5471004/0.3906739/2.047554/0.32274/0.4288375/2.024812/0.07041238/0.4397205/1.920673/-0.2728921/0.4761666/1.956585/161.9142/159.2303;
0.5471004/0.3906739/2.047554/0.32274/0.4288375/2.024812/0.07041238/0.4397205/1.920673/-0.2728921/0.4761666/1.956585/161.9142/159.2303;
0.5467994/0.3904916/2.047593/0.3224078/0.4284705/2.024609/0.07048234/0.4397204/1.920642/-0.2728536/0.4760214/1.956354/162.0224/159.2455;
0.5467994/0.3904916/2.047593/0.3224078/0.4284705/2.024609/0.07048234/0.4397204/1.920642/-0.2728536/0.4760214/1.956354/162.0224/159.2455;
0.5465517/0.3903264/2.047503/0.3221404/0.4280863/2.024192/0.07056676/0.439792/1.920604/-0.272832/0.4759119/1.956209/162.2009/159.2611;
0.5465517/0.3903264/2.047503/0.3221404/0.4280863/2.024192/0.07056676/0.439792/1.920604/-0.272832/0.4759119/1.956209/162.2009/159.2611;
0.5468356/0.3900186/2.047468/0.322407/0.4278423/2.024073/0.07068178/0.4398814/1.920616/-0.2728343/0.4757768/1.956107/162.2769/159.293;
0.5468356/0.3900186/2.047468/0.322407/0.4278423/2.024073/0.07068178/0.4398814/1.920616/-0.2728343/0.4757768/1.956107/162.2769/159.293;
0.5471761/0.3899314/2.047518/0.322743/0.4274794/2.023722/0.07075249/0.4400643/1.920536/-0.2748517/0.4816321/1.962876/162.5088/158.2027;
0.5471761/0.3899314/2.047518/0.322743/0.4274794/2.023722/0.07075249/0.4400643/1.920536/-0.2748517/0.4816321/1.962876/162.5088/158.2027;
0.5474892/0.3897906/2.0474/0.32306/0.4270413/2.023109/0.07081676/0.44007/1.920511/-0.2744812/0.4800169/1.961283/162.8118/158.4747;
0.5474892/0.3897906/2.0474/0.32306/0.4270413/2.023109/0.07081676/0.44007/1.920511/-0.2744812/0.4800169/1.961283/162.8118/158.4747;
0.547559/0.3896555/2.047237/0.3230827/0.4264934/2.022598/0.0708834/0.4400345/1.920464/-0.2743677/0.4791047/1.960535/163.0531/158.6028;
0.547559/0.3896555/2.047237/0.3230827/0.4264934/2.022598/0.0708834/0.4400345/1.920464/-0.2743677/0.4791047/1.960535/163.0531/158.6028;
0.547559/0.3896555/2.047237/0.3230827/0.4264934/2.022598/0.0708834/0.4400345/1.920464/-0.2743677/0.4791047/1.960535/163.0531/158.6028;
0.547559/0.3896555/2.047237/0.3230827/0.4264934/2.022598/0.0708834/0.4400345/1.920464/-0.2743677/0.4791047/1.960535/163.0531/158.6028;
0.5482837/0.3879636/2.040988/0.3231259/0.4247159/2.020307/0.07092541/0.4400869/1.920477/-0.27421/0.4784716/1.960077/162.689/159.406;
0.5482837/0.3879636/2.040988/0.3231259/0.4247159/2.020307/0.07092541/0.4400869/1.920477/-0.27421/0.4784716/1.960077/162.689/159.406;
0.5487487/0.3862432/2.032711/0.3228395/0.4229234/2.017388/0.07102399/0.4401373/1.920545/-0.2778138/0.4840327/1.967538/162.0786/159.2412;
0.5487487/0.3862432/2.032711/0.3228395/0.4229234/2.017388/0.07102399/0.4401373/1.920545/-0.2778138/0.4840327/1.967538/162.0786/159.2412;
0.5518831/0.3826303/2.020704/0.3251039/0.4198541/2.014566/0.07118345/0.4401593/1.920738/-0.2771818/0.4835972/1.966802/160.7414/160.8559;
0.5518831/0.3826303/2.020704/0.3251039/0.4198541/2.014566/0.07118345/0.4401593/1.920738/-0.2771818/0.4835972/1.966802/160.7414/160.8559;
0.5544067/0.3787851/2.008662/0.32718/0.4164177/2.010422/0.07191736/0.4385761/1.925522/-0.276383/0.4828947/1.965591/160.7277/163.7844;
0.5544067/0.3787851/2.008662/0.32718/0.4164177/2.010422/0.07191736/0.4385761/1.925522/-0.276383/0.4828947/1.965591/160.7277/163.7844;
0.5559916/0.3774742/1.999325/0.3284815/0.414473/2.006508/0.07200073/0.4377702/1.927386/-0.2763234/0.4827389/1.965222/160.7191/165.4586;
0.5559916/0.3774742/1.999325/0.3284815/0.414473/2.006508/0.07200073/0.4377702/1.927386/-0.2763234/0.4827389/1.965222/160.7191/165.4586;
0.5562243/0.3789406/1.991597/0.3282539/0.4129905/2.001246/0.07196797/0.4373697/1.92807/-0.275854/0.4831545/1.964719/161.4863/166.6016;
0.5562243/0.3789406/1.991597/0.3282539/0.4129905/2.001246/0.07196797/0.4373697/1.92807/-0.275854/0.4831545/1.964719/161.4863/166.6016;
0.5563006/0.3784905/1.981675/0.3282694/0.411965/1.996318/0.07199493/0.4371185/1.928494/-0.2751967/0.4822616/1.963644/161.4085/168.0348;
0.5563006/0.3784905/1.981675/0.3282694/0.411965/1.996318/0.07199493/0.4371185/1.928494/-0.2751967/0.4822616/1.963644/161.4085/168.0348;
0.5563006/0.3784905/1.981675/0.3282694/0.411965/1.996318/0.07199493/0.4371185/1.928494/-0.2751967/0.4822616/1.963644/161.4085/168.0348;
0.5562766/0.3775851/1.972782/0.3284008/0.4109333/1.993467/0.07207028/0.4368362/1.928868/-0.2747349/0.4816047/1.962989/160.6254/169.2763;
0.5559714/0.3767225/1.965963/0.328381/0.4102909/1.991103/0.0726301/0.436833/1.929706/-0.2743941/0.4813644/1.962631/160.1821/170.3641;
0.5559714/0.3767225/1.965963/0.328381/0.4102909/1.991103/0.0726301/0.436833/1.929706/-0.2743941/0.4813644/1.962631/160.1821/170.3641;
0.5559714/0.3767225/1.965963/0.328381/0.4102909/1.991103/0.0726301/0.436833/1.929706/-0.2743941/0.4813644/1.962631/160.1821/170.3641;
0.5551247/0.3787145/1.957142/0.3276728/0.4097837/1.988/0.07308325/0.4368306/1.930337/-0.2740064/0.4807315/1.962001/159.5805/171.6618;
0.5528209/0.3775681/1.945083/0.3264121/0.4094436/1.984394/0.07333828/0.4368632/1.930648/-0.2737015/0.4802585/1.961531/158.246/173.2419;
0.5528209/0.3775681/1.945083/0.3264121/0.4094436/1.984394/0.07333828/0.4368632/1.930648/-0.2737015/0.4802585/1.961531/158.246/173.2419;
0.5528209/0.3775681/1.945083/0.3264121/0.4094436/1.984394/0.07333828/0.4368632/1.930648/-0.2737015/0.4802585/1.961531/158.246/173.2419;
0.5522617/0.3819/1.934533/0.3259911/0.4091606/1.979079/0.07355303/0.4368392/1.930906/-0.2734628/0.479683/1.960961/158.1908/174.6335;
0.6064404/0.3906306/1.910188/0.3265128/0.4098541/1.973992/0.07369126/0.4368553/1.93111/-0.2727137/0.4787048/1.959817/157.5125/176.8735;
0.6064404/0.3906306/1.910188/0.3265128/0.4098541/1.973992/0.07369126/0.4368553/1.93111/-0.2727137/0.4787048/1.959817/157.5125/176.8735;
0.6064404/0.3906306/1.910188/0.3265128/0.4098541/1.973992/0.07369126/0.4368553/1.93111/-0.2727137/0.4787048/1.959817/157.5125/176.8735;
0.5477733/0.3807407/1.904024/0.3256821/0.4104071/1.969005/0.07382717/0.436904/1.931294/-0.2725965/0.478382/1.959514/155.3065/178.6442;
0.5976041/0.3936285/1.895541/0.3247561/0.4108217/1.966138/0.07399952/0.4368975/1.93152/-0.2721538/0.4778583/1.958758/157.5824/177.9073;
0.5976041/0.3936285/1.895541/0.3247561/0.4108217/1.966138/0.07399952/0.4368975/1.93152/-0.2721538/0.4778583/1.958758/157.5824/177.9073;
0.5976041/0.3936285/1.895541/0.3247561/0.4108217/1.966138/0.07399952/0.4368975/1.93152/-0.2721538/0.4778583/1.958758/157.5824/177.9073;
0.5989752/0.3932343/1.893285/0.3240894/0.4110251/1.962855/0.07393393/0.4368435/1.931534/-0.2720925/0.4776428/1.958557/158.6158/178.0087;
0.594749/0.3918458/1.886842/0.3238907/0.4112088/1.958192/0.073992/0.4368164/1.931652/-0.2721127/0.4776364/1.958511/159.1739/178.1484;
0.594749/0.3918458/1.886842/0.3238907/0.4112088/1.958192/0.073992/0.4368164/1.931652/-0.2721127/0.4776364/1.958511/159.1739/178.1484;
0.594749/0.3918458/1.886842/0.3238907/0.4112088/1.958192/0.073992/0.4368164/1.931652/-0.2721127/0.4776364/1.958511/159.1739/178.1484;
0.5457093/0.3929357/1.878177/0.3245171/0.4133881/1.95037/0.0735839/0.4363047/1.931392/-0.2720515/0.4776097/1.958337/157.6889/177.4813;
0.5443848/0.3939592/1.874591/0.3234058/0.413274/1.947907/0.07365633/0.4363055/1.931525/-0.2711297/0.477282/1.956879/157.9715/176.8527;
0.5443848/0.3939592/1.874591/0.3234058/0.413274/1.947907/0.07365633/0.4363055/1.931525/-0.2711297/0.477282/1.956879/157.9715/176.8527;
0.5443848/0.3939592/1.874591/0.3234058/0.413274/1.947907/0.07365633/0.4363055/1.931525/-0.2711297/0.477282/1.956879/157.9715/176.8527;
0.5432014/0.3942558/1.870572/0.3223425/0.413514/1.944362/0.07355635/0.4362365/1.931468/-0.2711661/0.477283/1.956872/158.6346/176.4122;
0.5420548/0.3948897/1.864453/0.3213935/0.4144876/1.938878/0.07333755/0.4359431/1.931286/-0.2711555/0.4772889/1.956813/159.6827/175.7142;
0.5420548/0.3948897/1.864453/0.3213935/0.4144876/1.938878/0.07333755/0.4359431/1.931286/-0.2711555/0.4772889/1.956813/159.6827/175.7142;
0.5420548/0.3948897/1.864453/0.3213935/0.4144876/1.938878/0.07333755/0.4359431/1.931286/-0.2711555/0.4772889/1.956813/159.6827/175.7142;
0.5420548/0.3948897/1.864453/0.3213935/0.4144876/1.938878/0.07333755/0.4359431/1.931286/-0.2711555/0.4772889/1.956813/159.6827/175.7142;
0.537863/0.3992372/1.843575/0.3196145/0.4155934/1.926682/0.07321516/0.4358552/1.931133/-0.2711284/0.4772937/1.956779/160.2344/173.1776;
0.537863/0.3992372/1.843575/0.3196145/0.4155934/1.926682/0.07321516/0.4358552/1.931133/-0.2711284/0.4772937/1.956779/160.2344/173.1776;
0.537863/0.3992372/1.843575/0.3196145/0.4155934/1.926682/0.07321516/0.4358552/1.931133/-0.2711284/0.4772937/1.956779/160.2344/173.1776;
0.5355604/0.3999526/1.836645/0.3177237/0.4158975/1.921114/0.07313267/0.4357744/1.930961/-0.2711879/0.4772209/1.956623/161.1497/172.3483;
0.5341635/0.4007132/1.829588/0.3174147/0.4157201/1.917397/0.07320424/0.4358506/1.930957/-0.2709182/0.4768569/1.956115/161.1473/171.4384;
0.5341635/0.4007132/1.829588/0.3174147/0.4157201/1.917397/0.07320424/0.4358506/1.930957/-0.2709182/0.4768569/1.956115/161.1473/171.4384;
0.5341635/0.4007132/1.829588/0.3174147/0.4157201/1.917397/0.07320424/0.4358506/1.930957/-0.2709182/0.4768569/1.956115/161.1473/171.4384;
0.5305322/0.4019682/1.821303/0.3151543/0.4158105/1.91311/0.07308397/0.435762/1.930682/-0.2706615/0.4765644/1.955706/161.0672/170.3887;
0.5305322/0.4019682/1.821303/0.3151543/0.4158105/1.91311/0.07308397/0.435762/1.930682/-0.2706615/0.4765644/1.955706/161.0672/170.3887;
