0.2667063/0.001783146/1.475519/0.2212141/0.1939053/1.677935/0.05903352/0.3924855/1.703089/-0.2916304/0.3871246/1.684039/134.0202/112.3292;
0.2667063/0.001783146/1.475519/0.2212141/0.1939053/1.677935/0.05903352/0.3924855/1.703089/-0.2916304/0.3871246/1.684039/134.0202/112.3292;
0.2667063/0.001783146/1.475519/0.2212141/0.1939053/1.677935/0.05903352/0.3924855/1.703089/-0.2916304/0.3871246/1.684039/134.0202/112.3292;
0.2339762/-0.02058195/1.47568/0.2172131/0.1855312/1.670214/0.05617256/0.3833388/1.676293/-0.2915641/0.3785327/1.667645/128.055/110.1711;
0.2339762/-0.02058195/1.47568/0.2172131/0.1855312/1.670214/0.05617256/0.3833388/1.676293/-0.2915641/0.3785327/1.667645/128.055/110.1711;
0.2339762/-0.02058195/1.47568/0.2172131/0.1855312/1.670214/0.05617256/0.3833388/1.676293/-0.2915641/0.3785327/1.667645/128.055/110.1711;
0.2339762/-0.02058195/1.47568/0.2172131/0.1855312/1.670214/0.05617256/0.3833388/1.676293/-0.2915641/0.3785327/1.667645/128.055/110.1711;
0.1964795/-0.07473415/1.467642/0.1989852/0.1427204/1.632802/0.04531032/0.3539061/1.619442/-0.2894813/0.3469742/1.613833/127.3554/106.9498;
0.1867218/-0.08784247/1.470914/0.19545/0.1339632/1.624408/0.04310811/0.3464911/1.60812/-0.2892548/0.3391023/1.603936/127.7729/106.068;
0.1867218/-0.08784247/1.470914/0.19545/0.1339632/1.624408/0.04310811/0.3464911/1.60812/-0.2892548/0.3391023/1.603936/127.7729/106.068;
0.1867218/-0.08784247/1.470914/0.19545/0.1339632/1.624408/0.04310811/0.3464911/1.60812/-0.2892548/0.3391023/1.603936/127.7729/106.068;
0.1731819/-0.111492/1.477842/0.1890836/0.1162265/1.613884/0.03936915/0.3272926/1.586084/-0.289533/0.322807/1.586447/127.2896/105.7497;
0.1731819/-0.111492/1.477842/0.1890836/0.1162265/1.613884/0.03936915/0.3272926/1.586084/-0.289533/0.322807/1.586447/127.2896/105.7497;
0.1592288/-0.142429/1.479745/0.1842024/0.09619225/1.603505/0.03848797/0.3141671/1.573116/-0.2896688/0.3079666/1.571983/128.7626/103.4244;
0.1592288/-0.142429/1.479745/0.1842024/0.09619225/1.603505/0.03848797/0.3141671/1.573116/-0.2896688/0.3079666/1.571983/128.7626/103.4244;
0.1592288/-0.142429/1.479745/0.1842024/0.09619225/1.603505/0.03848797/0.3141671/1.573116/-0.2896688/0.3079666/1.571983/128.7626/103.4244;
0.1592288/-0.142429/1.479745/0.1842024/0.09619225/1.603505/0.03848797/0.3141671/1.573116/-0.2896688/0.3079666/1.571983/128.7626/103.4244;
0.1445763/-0.1921897/1.485936/0.1757475/0.06171007/1.590777/0.04124614/0.2802725/1.541733/-0.2928209/0.2699195/1.543326/129.7199/100.5229;
0.1441227/-0.1947817/1.487372/0.1750543/0.05687456/1.588186/0.04155537/0.2732059/1.5377/-0.2930755/0.2643874/1.539476/129.753/100.8244;
0.1441227/-0.1947817/1.487372/0.1750543/0.05687456/1.588186/0.04155537/0.2732059/1.5377/-0.2930755/0.2643874/1.539476/129.753/100.8244;
0.1441227/-0.1947817/1.487372/0.1750543/0.05687456/1.588186/0.04155537/0.2732059/1.5377/-0.2930755/0.2643874/1.539476/129.753/100.8244;
0.1441227/-0.1947817/1.487372/0.1750543/0.05687456/1.588186/0.04155537/0.2732059/1.5377/-0.2930755/0.2643874/1.539476/129.753/100.8244;
0.1441227/-0.1947817/1.487372/0.1750543/0.05687456/1.588186/0.04155537/0.2732059/1.5377/-0.2930755/0.2643874/1.539476/129.753/100.8244;
0.1433026/-0.205273/1.49336/0.17341/0.03623633/1.581563/0.0413928/0.2484967/1.52209/-0.2934118/0.247591/1.527822/129.2037/102.5387;
0.1433026/-0.205273/1.49336/0.17341/0.03623633/1.581563/0.0413928/0.2484967/1.52209/-0.2934118/0.247591/1.527822/129.2037/102.5387;
0.143667/-0.2110551/1.496703/0.1730428/0.03419416/1.579247/0.04186575/0.2425232/1.518036/-0.2931269/0.2425133/1.522728/129.6833/102.6711;
0.143667/-0.2110551/1.496703/0.1730428/0.03419416/1.579247/0.04186575/0.2425232/1.518036/-0.2931269/0.2425133/1.522728/129.6833/102.6711;
0.143667/-0.2110551/1.496703/0.1730428/0.03419416/1.579247/0.04186575/0.2425232/1.518036/-0.2931269/0.2425133/1.522728/129.6833/102.6711;
0.143667/-0.2110551/1.496703/0.1730428/0.03419416/1.579247/0.04186575/0.2425232/1.518036/-0.2931269/0.2425133/1.522728/129.6833/102.6711;
0.145855/-0.2180502/1.497817/0.1741345/0.0276808/1.57624/0.04289053/0.238059/1.51526/-0.2924114/0.2373967/1.51823/130.6942/102.6178;
